state,year_label,ewaste_proxy_tonnes,hazardous_recycling_tonnes,hazardous_disposal_tonnes,total_air_emission_kg,total_water_emission_kg,total_land_emission_kg,lead_air_kg,lead_water_kg,lead_land_kg,mercury_air_kg,mercury_water_kg,mercury_land_kg,cadmium_air_kg,cadmium_water_kg,cadmium_land_kg,nickel_air_kg,nickel_water_kg,nickel_land_kg,chromium_air_kg,chromium_water_kg,chromium_land_kg,copper_air_kg,copper_water_kg,copper_land_kg,zinc_air_kg,zinc_water_kg,zinc_land_kg,tvoc_air_kg,tvoc_water_kg,tvoc_land_kg,pm10_air_kg,pm10_water_kg,pm10_land_kg,pm25_air_kg,pm25_water_kg,pm25_land_kg
VIC,2011-2012,6211118.505564136,2401726.964491172,3567068.1365163606,427035617.0826244,11816631.80771676,566522.3920513504,3777.320338212565,866.007,14.125608092510587,1628.8869605287616,22.326003,0.7688369861513497,340.550970362565,204.4364,3.121566187891662,6770.941251155345,6231.33,157.97344834610794,3684.106744488238,1756.154,7.149622946391036,2579.87905485192,3799.038,82.70600065215193,15663.2793146035,13306.212,438.2519669064318,13722136.261867324,0.0,0.0,19050140.434385937,0.0,0.0,6477054.819410766,0.0,0.0
VIC,2012-2013,6709835.6006838605,2769549.4217609437,3684961.9265481965,417039203.1507921,9397543.11926,789620.1937878013,7217.982046153134,766.359,11.183743591270094,1523.2222284849422,24.919,0.5504444623263819,2025.22080207726,181.40800000000002,2.4097704646159968,8517.30145308502,5636.93,118.55327778547486,4138.02281379486,1357.1090000000002,60.044946276638186,3400.33295618192,3350.159,58.548411649374366,21762.5518802234,13063.02,330.24159114089946,13503779.933365902,0.0,0.0,18363070.89844848,0.0,0.0,5595073.42457897,0.0,0.0
VIC,2013-2014,5639508.0779695315,2470124.5412192736,2973793.4857739024,427143732.5658126,9892640.80751,731942.2215350827,12267.594156230094,584.23,15.714934272210265,1702.406209337087,22.07791,1.4129766594400976,299.294141433045,167.6645,3.3264784939356145,10021.430895646636,5357.03,100.34863692536102,4706.545563036358,1266.0400000000002,7.002365971009773,3310.03285686026,2688.305,48.5126693756088,37365.91195719453,10853.220000000001,306.3034362434441,13359445.036490176,0.0,0.0,18693738.098400883,0.0,0.0,5277096.497446054,0.0,0.0
VIC,2014-2015,5709352.507924724,2223170.010087037,3255681.823555504,423623152.5981854,10236473.473555,1173435.3440632739,2745.3168457349434,622.2853,19.256373518095188,1293.5043091306438,21.186235,1.571823325877097,299.02698341750283,40.47436,4.147104227100816,5764.818035522558,5245.231,183.74951730184415,4236.159771004138,985.8217,7.857968935709703,2256.7782663379944,2854.9491,1129.2651456719389,17188.80446162026,10489.29,370.29060220837664,13298980.309560705,0.0,0.0,23426295.33622407,0.0,0.0,5072915.369200434,0.0,0.0
VIC,2015-2016,6064674.510910938,2383122.6528582093,3447775.178476104,377927178.40993506,9769748.289346,1057691.9080952553,2692.568126795093,748.25,25.017163900851486,1568.822946361234,25.8480164,1.6884045364523144,303.9450272581725,41.7790738,4.759802389189219,4677.383797593458,5038.066,219.22405036658336,3888.3244641619376,836.509,14.517296353382363,2588.743947416351,2819.33021,1130.364539057444,15975.421545674373,9898.6852,367.0278935259372,13533650.456451237,0.0,0.0,23850250.78539176,0.0,0.0,3675770.6029866505,0.0,0.0
VIC,2016-2017,7403646.691282203,2656404.5489331433,4546195.122805217,361622544.1889305,11677966.4300508,974681.8035982567,2955.8457481994765,976.6261790000001,19.820034654554966,2141.0588770621625,21.915017900000002,1.2767271567975251,479.56946645338354,36.7204179,4.080456923789992,5176.435054394956,4511.078729999999,130.88573335487845,4391.600155724793,747.104179,6.813194274957107,2912.0423369920404,2819.44344,217.8493724187614,14899.89055176928,10759.7201,240.74026242051394,13710544.990528237,0.0,0.0,23698367.972607322,0.0,0.0,3500887.9189855703,0.0,0.0
VIC,2017-2018,9001958.074939169,2857610.415884426,5827063.781039188,344228751.4801321,10577064.4897375,1546467.3041265015,3298.781501987377,728.788581,20.52377226090566,1182.9778024407915,21.2502481,1.3738611644371967,512.6574205913382,55.0403481,4.2253705015345915,5962.862576001524,4046.11272,118.73020324520574,4036.1209169231665,897.8379809999999,6.968061438719676,2890.84735829404,2860.17432,39.27890479534771,11795.65324226857,10660.8808,230.99915297782303,20558718.88699466,0.0,0.0,18855572.833126493,0.0,0.0,2958128.481862513,0.0,0.0
VIC,2018-2019,8577957.38011157,3155058.565093893,5061582.288908359,305011232.60380214,10756184.30637945,1755439.1032167298,3331.5014004198592,1015.796154,19.151050875431963,1085.4273540097868,22.417345400000002,1.0882720772422092,493.585071386922,53.6375354,3.9278541056515475,5689.468544435473,4113.1082799999995,169.06659956862595,3900.3525573217357,284.744754,8.342055374220916,2708.1672818924403,3043.847992,136.5585001217988,11388.51569892905,11131.64302,489.79912327450376,20004612.0892594,0.0,0.0,18114713.10910976,0.0,0.0,3110815.3349796203,0.0,0.0
VIC,2019-2020,11453312.865708321,4569698.475693062,6486892.6396233905,269894060.5940147,13066591.008256953,845188.1092099958,4128.776658514168,682.248743,16.551093189719,1185.5821793337961,26.5035538,0.7895060477211333,406.7947962605092,66.6693143,3.3691400834931113,7236.967596967395,3025.49744,114.07442385898779,4280.0527650531,313.792735,8.401394257113337,2315.738076441257,3240.09813,251.67225199090203,12080.991328179143,12777.8793,318.6479620208568,10573281.20081535,0.0,0.0,17119296.098277558,0.0,0.0,2659978.164992431,0.0,0.0
VIC,2020-2021,11494968.760990378,4645305.543390658,6477016.024332898,282231584.30504936,12762683.96971422,927043.7603302826,3876.731268376183,3359.806676,19.979735610337926,1091.5015859199202,28.3959276,0.8218070355794087,441.0150078066763,63.2339176,4.115775596852872,7587.667370586155,4151.626029999999,143.72677701049918,4918.808808463345,294.68003,11.606407584940882,2334.434430121795,3927.79598,470.9076516371468,13558.248414500646,13946.804900000001,285.37893944599665,10066671.764598232,0.0,0.0,20745486.186428323,0.0,0.0,2740264.0755042476,0.0,0.0
WA,2006-2007,2630129.516699056,1998192.0341121953,540286.4112837702,745099562.237557,5888482.395998763,1304486.5360492726,31644.001371135,6933.5901344472395,9754.472648907058,8840.6687616032,18.516385710063958,102.52049754086039,1952.0523917543,978.1230725904455,115.70767511479754,364280.3627732265,8550.95170524324,5614.418551789634,313874.0227520166,1197.216576135095,30831.31554733221,61553.2683575998,12992.747638264429,3508.1855457013335,113829.36417128041,13932.979487131493,10089.28603208028,27133145.398507364,207065.54330608997,14281.749338800266,233974968.5889648,0.0,0.0,0.0,0.0,0.0
WA,2007-2008,2612275.862857984,1896142.6800784525,620449.8115643349,778985718.9108137,5910533.28466991,1821740.4641006645,34402.22868718898,7192.0344200147065,1850.4973733628,8202.715860981853,40.745408835294114,60.2046808856,2258.755584978758,620.5620154529412,192.19504178204693,329132.13943356054,6416.86384,12821.52716154716,144494.43522346506,1899.9258096176472,39606.70708954154,56221.705317378066,7897.412881441176,11087.529222697,94488.36625884281,31518.209779,8949.816044293,29183711.761133168,0.0,0.0,220654790.04044595,0.0,0.0,9929892.992034199,0.0,0.0
WA,2008-2009,2651464.463662388,1851279.835093168,700634.3789553524,750226349.9844637,7953950.468525783,1625273.56084501,30741.56470036444,4758.8307672870005,782.455025443,9491.872833025915,36.770291779,36.9845627346712,2037.1361415018025,502.074213033,86.998205539748,203078.558131716,7885.595139569999,14589.727646160603,131780.41812721523,1191.92028377,1953.682112763498,47001.4828939485,5078.95485247,8663.535327799436,85869.86609438005,30072.035401,4532.23823226,32564714.636833493,0.0,0.0,185603604.78180096,0.0,0.0,7587186.404009033,0.0,0.0
WA,2009-2010,2776430.9540979257,1994790.5470412327,675569.0475252233,752235515.1921835,7281585.299265573,1718582.083687123,24313.87530397616,9235.2713608,1092.6092454930704,7271.503225361892,33.634610693,62.266434620401654,1626.01424119366,434.45200023999996,106.49115874433261,167037.71781053787,7194.10677466,8896.764545670972,80161.6380249054,1140.7019774999999,2191.7981624494023,39899.341822121576,4144.0535931,4522.057969464453,57510.2011957517,13735.75402146,3640.7259881868918,34188288.55555664,0.0,0.0,186408733.57352224,0.0,0.0,4566213.288235074,0.0,0.0
WA,2010-2011,3593278.017483899,2629977.56626149,845323.003948013,782396554.3471147,7242546.807289209,1979867.8148355514,29746.21178116112,6077.526471,1026.2738317063652,7264.26090815904,28.760948499999998,94.57387807777967,1783.3881172588672,592.4665259,144.5957290550256,234502.16214589152,11306.137173000001,6092.440844228239,223694.97243119866,1366.4567808,2378.209560816216,58143.20134642064,21597.901615900002,2051.7268430071704,56269.38834457915,16023.060151,3585.5939514029574,33184550.494143955,0.0,0.0,215902812.1881598,0.0,0.0,4827051.178645252,0.0,0.0
WA,2011-2012,3398354.666918032,2416447.9673029548,854156.1055201822,840073954.2067152,7114003.408072333,1861093.3243232772,23786.190955074188,3840.41906315,1143.1570347989586,6170.0079613836215,41.2096616798,68.14199432714132,2099.6700340956454,625.69793957,136.10022768743525,249520.86208231148,7415.362327,10743.895182137414,300325.7212285638,2548.4436378,2256.8335224469024,76999.40669350508,5367.4934488,5805.75854605078,85148.1674615664,14908.002711,5486.943088684905,36038136.36798135,0.0,0.0,276448455.3871261,0.0,0.0,5586465.465897524,0.0,0.0
WA,2012-2013,3719981.183215852,2500482.90027155,1078104.4000108365,886399655.445092,6614257.150371261,1922565.5271944692,27433.080063459936,4487.992580367,5508.130933422607,6401.124280937571,19.84305726,81.66745427163342,1833.76298979037,841.166039802,127.62513314144628,263822.05133271415,8496.0172396,22725.863291189133,365197.06624072837,1842.3390010379999,116007.99975911873,80403.65540814056,3372.4023594259997,2193.297251389807,86867.04327228216,18596.402753295,7138.022633419534,40015703.909420066,0.0,0.0,295698411.10207593,0.0,0.0,5918825.728767628,0.0,0.0
WA,2013-2014,3874719.5122221177,2644662.6784407306,1084416.7581504981,933414062.0964954,7395188.398546839,2537729.5767927896,31199.147407717366,5715.6030186,1124.193911341895,5298.921030235136,25.076896026,3.5641626955037617,1734.3272356842517,623.4382728,221.5547957142174,255455.17858291534,9873.063172,6153.432575952399,252042.67417286747,1900.77506705,22829.222439691544,64403.52271499007,4372.7865492,1637.2766520343387,89754.88972405421,24150.38242563,3490.6108359965965,39679423.64397341,0.0,0.0,338161357.12932366,0.0,0.0,5994843.165506804,0.0,0.0
WA,2014-2015,3481643.4596830606,2320442.8147999533,1001917.6402519697,988757386.11381,7571281.697494464,2351763.8246313105,27805.371514521627,3199.649727356968,859.8734848546479,5922.104619261763,13.12556059718842,3.84184208781416,1857.0588129297576,586.8907232953968,57.847221763070095,259270.94855897184,6120.2354822409525,4478.548245052645,255196.98287732794,1755.26927478854,2136.360409324323,79474.33485874205,2809.1863900306043,884.2207091239071,78392.62491465265,14513.687623089942,2541.2678632861016,42603492.007664524,0.0,0.0,395504214.9977117,0.0,0.0,6226842.174292688,0.0,0.0
WA,2015-2016,3931491.8427918996,2609324.2892529783,1155207.086456391,915362528.7130378,8342071.226421734,2265391.8613708057,27582.790187294846,5898.42469712946,839.8399830573486,3826.9013904122644,13.119297272445129,6.7993016110699065,2380.6384872859016,347.72757570933,82.48479294979195,265778.3935635332,6106.931420435714,6588.469833601982,250333.99398400012,1754.1449274621243,4314.7723480437235,80279.5896216321,2752.7190570584353,5266.787670253654,78564.83689239717,20155.926134658977,5168.751878089321,45872676.472551465,0.0,0.0,433034518.50487685,0.0,0.0,7244579.129426518,0.0,0.0
WA,2016-2017,3695534.159470292,2358459.3341376497,1200583.0299909357,901646113.3138976,9479646.692809034,2455516.0633821455,22121.425601654715,4874.400225230972,993.3835538796856,3111.321324725136,17.69406768642143,8.321172461614738,1431.3594690684063,294.29766859837946,109.41731735599534,293317.7176150736,4634.257632851071,13556.165604141508,259380.3479668946,2108.27070197716,4313.506736184889,84764.85054538472,5654.666541571225,5837.242955001475,72747.48133920199,26942.75723545494,3780.982835594361,56673419.40873904,0.0,0.0,419321358.0923159,0.0,0.0,7222506.232762085,0.0,0.0
WA,2017-2018,4721597.747801822,2569725.710223332,1987015.5022182378,903445522.5711209,10557949.073032195,2391294.4500002875,23663.40237073255,5249.5580832404585,1013.5148628795667,3038.236695382139,12.2444872057,66.9408796839858,1352.965971020961,221.60910610647917,69.17462695453445,314889.35840234463,2887.1339948586665,23038.419939157968,267999.53991147847,1143.814409649234,4844.036626163206,81901.84073667233,2016.1734790014532,5557.617755355606,84732.03025081108,13808.48434902071,3467.8526712834678,70251251.54128642,0.0,0.0,388167263.7157193,0.0,0.0,7383581.807212212,0.0,0.0
WA,2018-2019,4561950.331500266,2558728.7395333736,1810150.4057591208,976029499.1045797,9427331.380602518,2184162.7225858695,24390.999896842655,4841.152517631923,1146.5495110009626,3151.9084779907603,12.94664670675,114.35764263150463,1322.0397481959478,258.1019517901154,86.47446060662641,365306.0706010209,2754.135683738782,24933.540110592927,310693.37786396395,6456.490117119338,5541.4097944029,105764.87539027758,4435.252889878846,6414.234640511157,102354.9378229555,24972.040135018335,4445.0067627996805,67188582.8537059,0.0,0.0,445223284.47908425,0.0,0.0,8046605.05751986,0.0,0.0
WA,2019-2020,4444401.7239269,2625652.3630827414,1616769.6383616556,1017802725.6007271,8846370.734617371,2505665.3790188725,24403.01521471163,5832.1796494936725,765.1990224933081,2253.0379666607364,15.826723727120791,11.085905755349623,1370.163474484141,429.4124879888888,66.58968082750577,384073.0606250042,2663.11073599,15826.788862351601,271577.85468017723,1021.4205313782762,4999.400781720276,107977.26007289294,5677.109934998443,5778.266524210121,99719.87222927855,29634.882770095453,2229.1708464496865,60263517.084322624,0.0,0.0,484972318.8192929,0.0,0.0,8372645.353164576,0.0,0.0
WA,2020-2021,4583398.016355466,2707198.3672051476,1660257.839431847,1078183477.1440895,8340505.925788289,2224960.5346130882,33959.82383812357,6149.805133951484,1288.7413024699295,2698.0249015614436,17.139929441858715,16.35472482660684,1529.4328118711487,447.2626716471725,87.08469485580031,384746.8813342394,3419.753491360292,22393.760252796965,299681.8024268359,1060.4516125268008,5658.922109493778,109229.21484798357,7065.803980726368,6271.65620407743,130481.04959080505,31924.83830457809,3796.642257027607,50336940.455203876,0.0,0.0,583827956.5054445,0.0,0.0,8379655.217181461,0.0,0.0
