state,year_label,substance_name,air_total_emission_kg_sum,water_emission_kg_sum,land_emission_kg_sum,facility_count
VIC,2003-2004,Sulfur dioxide,153418814.1439,0.0,0.0,364
VIC,2003-2004,Sulfuric acid,126152.33255240001,0.0,0.0,25
VIC,2003-2004,Tetrachloroethylene,9750.0,0.0,0.0,1
VIC,2003-2004,Toluene (methylbenzene),571391.8114,47806.176,94.979451199,160
VIC,2003-2004,"Toluene-2,4-diisocyanate",8.4282,0.0,0.0,7
VIC,2003-2004,Total Nitrogen,0.0,7592965.0,0.0,31
VIC,2003-2004,Total Phosphorus,0.0,2672214.0,0.0,24
VIC,2003-2004,Total Volatile Organic Compounds,19959005.9,425128.4,69427.90000000001,557
VIC,2003-2004,Trichloroethylene,158800.0,0.0,0.0,8
VIC,2003-2004,Vinyl Chloride Monomer,4982.24,0.0,8.5846632194,48
VIC,2003-2004,Xylenes (individual or mixed isomers),572347.245,27106.176,8.61,153
VIC,2003-2004,Zinc and compounds,15026.6307,11687.55,72225.01994033,91
VIC,2003-2004,n-Hexane,194936.349,13906.0,6.0,117
VIC,2004-2005,"1,1,2-Trichloroethane",53.32176,0.0,0.0,47
VIC,2004-2005,"1,2-Dichloroethane",162.0705,0.0,2.126836,47
VIC,2004-2005,"1,3-Butadiene (vinyl ethylene)",16949.0,0.0,0.0,5
VIC,2004-2005,2-Ethoxyethanol,1290.0,0.0,0.0,1
VIC,2004-2005,Acetaldehyde,601.0,0.0,0.0,1
VIC,2004-2005,Acetic acid (ethanoic acid),2840.005,0.0,0.0,5
VIC,2004-2005,Acetone,97965.906,0.0,0.0,64
VIC,2004-2005,Acetonitrile,204.0,0.0,0.0,1
VIC,2004-2005,Acrylamide,0.015,0.0,0.0,1
VIC,2004-2005,Acrylic acid,29.0,0.0,0.6,4
VIC,2004-2005,Acrylonitrile (2-propenenitrile),1579.743,0.0,0.5,51
VIC,2004-2005,Ammonia (total),4003166.1,4705364.15,192070.32,163
VIC,2004-2005,Antimony & compounds,51.7015,0.0,14.013153,51
VIC,2004-2005,Arsenic & compounds,1485.9373656999999,379.72999999999996,1102.977684,218
VIC,2004-2005,Benzene,48172.2252,40504.340000000004,10.861645,115
VIC,2004-2005,Beryllium & compounds,148.264950632,7.91,1.0227181,208
VIC,2004-2005,Boron & compounds,177926.83000000002,197690.0,0.0,11
VIC,2004-2005,Cadmium & compounds,363.0992599,212.39600000000002,63.375684,213
VIC,2004-2005,Carbon disulfide,6154.1307,0.0,0.0,48
VIC,2004-2005,Carbon monoxide,104949926.6,0.0,0.0,415
VIC,2004-2005,Chlorine & compounds,6563.451800000001,24590.0,126287.45999999999,60
VIC,2004-2005,Chlorine dioxide,2510.0,0.0,0.0,1
VIC,2004-2005,Chloroethane (ethyl chloride),322.3057,0.0,0.0,47
VIC,2004-2005,Chloroform (trichloromethane),14.30646,0.0,6.162988,47
VIC,2004-2005,"Chlorophenols (di, tri, tetra)",4.5,29.0,0.1083454,47
VIC,2004-2005,Chromium (III) compounds,2403.7286112,332.397,8.926323,220
VIC,2004-2005,Chromium (VI) compounds,646.736805,965.6795,4033.827663,210
VIC,2004-2005,Cobalt & compounds,23.373,0.0,0.0,3
VIC,2004-2005,Copper & compounds,1931.5764166,3615.9,30011.497008,225
VIC,2004-2005,Cumene (1-methylethylbenzene),16257.6078,208.514,3.50827,69
VIC,2004-2005,Cyanide (inorganic) compounds,8030.0,0.0,84000.0,2
VIC,2004-2005,Cyclohexane,59814.95,7803.5,3.666,42
VIC,2004-2005,Di-(2-Ethylhexyl) phthalate (DEHP),2317.00003,0.0,0.0,7
VIC,2004-2005,Dichloromethane,259840.754,0.0,93.51672,56
VIC,2004-2005,Ethanol,2197682.597,0.0,29.4,120
VIC,2004-2005,Ethyl acetate,913881.0,0.0,0.0,24
VIC,2004-2005,Ethylbenzene,31745.814899999998,2083.795,15.878307,126
VIC,2004-2005,"Ethylene glycol (1,2-ethanediol)",2996.2900116,125776.0,0.0,12
VIC,2004-2005,Ethylene oxide,600.0,0.0,0.0,1
VIC,2004-2005,Fluoride compounds,583490.247493,439255.0,0.6,81
VIC,2004-2005,Formaldehyde (methyl aldehyde),33551.04,0.0,0.0,18
VIC,2004-2005,Glutaraldehyde,0.051,0.0,0.0,1
VIC,2004-2005,Hydrochloric acid,28604229.258500002,0.0,0.0,76
VIC,2004-2005,Hydrogen sulfide,294357.68100000004,216116.4,0.0,53
VIC,2004-2005,Lead & compounds,3935.7258266,572.069,946.390615,229
VIC,2004-2005,Magnesium oxide fume,3045.6025403000003,940.0,0.0,21
VIC,2004-2005,Manganese & compounds,19297.79469,69888.0,54.0,45
VIC,2004-2005,Mercury & compounds,181.8544684,45.30483,19.62797006,218
VIC,2004-2005,Methanol,113354.3,67000.0,0.0,17
VIC,2004-2005,Methyl ethyl ketone,763293.169,7930.0,0.0,75
VIC,2004-2005,Methyl isobutyl ketone,66847.89600000001,0.0,0.0,53
VIC,2004-2005,Methyl methacrylate,1561.2785,0.0,36.0,11
VIC,2004-2005,Methylenebis (phenylisocyanate),45.7689,0.0,0.0,5
VIC,2004-2005,Nickel & compounds,5357.23226,7644.84,13416.13463,225
VIC,2004-2005,Nitric acid,1193.805,0.0,0.0,7
VIC,2004-2005,Oxides of Nitrogen,117586855.4,0.0,0.0,378
VIC,2004-2005,Particulate Matter ≤10.0 µm (PM10),15795479.27,0.0,0.0,378
VIC,2004-2005,Phenol,4426.0,4270.44,80.77235,59
VIC,2004-2005,Phosphoric acid,837.37,0.0,0.0,7
VIC,2004-2005,Polychlorinated dioxins and furans (TEQ),0.0347383584905,0.0,6.637187e-05,96
VIC,2004-2005,Polycyclic aromatic hydrocarbons (B[a]Peq),52167.63267,3040.0,0.0531512,376
VIC,2004-2005,Selenium & compounds,143.0,6.86,0.0,1
VIC,2004-2005,Styrene (ethenylbenzene),32679.350000000002,0.02,12.2,20
VIC,2004-2005,Sulfur dioxide,169950092.1176,0.0,0.0,379
VIC,2004-2005,Sulfuric acid,375459.11922918004,0.0,0.0,24
VIC,2004-2005,Tetrachloroethylene,40200.0,0.0,0.0,2
VIC,2004-2005,Toluene (methylbenzene),527495.715,44006.316,91.52253999999999,153
VIC,2004-2005,"Toluene-2,4-diisocyanate",7.19004,0.0,0.0,6
VIC,2004-2005,Total Nitrogen,0.0,7924580.0,0.0,31
VIC,2004-2005,Total Phosphorus,0.0,2797547.0,0.0,25
VIC,2004-2005,Total Volatile Organic Compounds,18193437.77,447075.75,318.4,564
VIC,2004-2005,Trichloroethylene,118610.0,0.0,0.0,7
VIC,2004-2005,Vinyl Chloride Monomer,4492.037,0.0,8.501074,50
VIC,2004-2005,Xylenes (individual or mixed isomers),556105.266,25209.16,3.783,153
VIC,2004-2005,Zinc and compounds,10452.94851,12331.51,59444.54813,89
VIC,2004-2005,n-Hexane,155676.29200000002,12803.5,4.62,110
VIC,2005-2006,"1,1,2-Trichloroethane",51.3485,0.0,0.0,46
VIC,2005-2006,"1,2-Dichloroethane",156.1347,0.0,1.566466,46
VIC,2005-2006,"1,3-Butadiene (vinyl ethylene)",14114.5,0.0,0.0,4
VIC,2005-2006,2-Ethoxyethanol,3620.0,0.0,0.0,1
VIC,2005-2006,Acetaldehyde,1730.0,0.0,0.0,1
VIC,2005-2006,Acetic acid (ethanoic acid),2055.0044,0.0,0.0,5
VIC,2005-2006,Acetone,122316.121,0.0,0.0,62
VIC,2005-2006,Acrylamide,0.015,0.0,0.0,1
VIC,2005-2006,Acrylic acid,26.1,0.0,1.28,4
VIC,2005-2006,Acrylonitrile (2-propenenitrile),1516.399,0.0,0.36,49
VIC,2005-2006,Ammonia (total),4534997.850000001,3529516.389,2534059.767,169
VIC,2005-2006,Antimony & compounds,285.9268,0.0,10.322847,49
VIC,2005-2006,Arsenic & compounds,2296.9590856,482.982,958.191105,208
VIC,2005-2006,Benzene,44519.449,37603.0976,9.207863,117
VIC,2005-2006,Beryllium & compounds,146.51296353,93.782,0.7511596,197
VIC,2005-2006,Boron & compounds,236930.55,122090.0,10700.0,11
VIC,2005-2006,Cadmium & compounds,367.5871657,202.087,120.19106905000001,202
VIC,2005-2006,Carbon disulfide,28898.9384,0.0,0.0,48
VIC,2005-2006,Carbon monoxide,98458567.19,0.0,0.0,422
VIC,2005-2006,Chlorine & compounds,5755.1504,13782.0,93113.92,61
VIC,2005-2006,Chlorine dioxide,655.0,0.0,0.0,1
VIC,2005-2006,Chloroethane (ethyl chloride),310.55920000000003,0.0,0.0,46
VIC,2005-2006,Chloroform (trichloromethane),13.78025,0.0,4.535624,46
VIC,2005-2006,"Chlorophenols (di, tri, tetra)",4.6,316.0,56.07979793,46
VIC,2005-2006,Chromium (III) compounds,2128.1355621000002,373.56,6.571621,216
VIC,2005-2006,Chromium (VI) compounds,530.7845199,674.1414000000001,4222.818565,199
VIC,2005-2006,Cobalt & compounds,102.95,0.0,0.0,5
VIC,2005-2006,Copper & compounds,1707.7469414,3429.63,20945.455334,218
VIC,2005-2006,Cumene (1-methylethylbenzene),13498.5391,195.0,7.88,60
VIC,2005-2006,Cyanide (inorganic) compounds,34650.0,0.0,27900.0,2
VIC,2005-2006,Cyclohexane,47951.11,7402.5,2.5439,42
VIC,2005-2006,Di-(2-Ethylhexyl) phthalate (DEHP),3077.00003,0.0,0.0,8
VIC,2005-2006,Dichloromethane,268732.69,0.0,68.84667999999999,56
VIC,2005-2006,Ethanol,2273768.81,0.0,57.4,124
VIC,2005-2006,Ethyl acetate,918434.0,0.0,0.0,20
VIC,2005-2006,Ethylbenzene,34344.727999999996,1933.0524,12.349039,124
VIC,2005-2006,"Ethylene glycol (1,2-ethanediol)",21788.67546,74472.0,0.0,13
VIC,2005-2006,Ethylene oxide,600.0,0.0,0.0,1
VIC,2005-2006,Fluoride compounds,656800.53955,218147.0,34700.0634,82
VIC,2005-2006,Formaldehyde (methyl aldehyde),40235.0,0.0,0.0,16
VIC,2005-2006,Glutaraldehyde,0.025,0.0,0.0,1
VIC,2005-2006,Hydrochloric acid,24317094.175499998,0.0,0.0,76
VIC,2005-2006,Hydrogen sulfide,61261.98,200118.2,0.0,53
VIC,2005-2006,Lead & compounds,5091.8844725,519.312,1509.862449,220
VIC,2005-2006,Magnesium oxide fume,4239.5175202,677.0,0.0,18
VIC,2005-2006,Manganese & compounds,18090.33149,55697.399999999994,1540.0,43
VIC,2005-2006,Mercury & compounds,222.63637690000002,47.047200000000004,16.79391809,208
VIC,2005-2006,Methanol,89290.3,63300.0,0.0,18
VIC,2005-2006,Methyl ethyl ketone,578173.746,0.0,0.0,71
VIC,2005-2006,Methyl isobutyl ketone,60555.535,0.0,0.0,54
VIC,2005-2006,Methyl methacrylate,1101.43,0.0,32.0,8
VIC,2005-2006,Methylenebis (phenylisocyanate),44.947493,0.0,0.0,6
VIC,2005-2006,Nickel & compounds,5001.651888,3532.223,1506.60377,217
VIC,2005-2006,Nickel subsulfide,29.0,0.0,0.0,1
VIC,2005-2006,Nitric acid,1035.9044,0.0,0.0,6
VIC,2005-2006,Organo-tin compounds,44.1,0.0,0.0,1
VIC,2005-2006,Oxides of Nitrogen,111137379.2,0.0,0.0,386
VIC,2005-2006,Particulate Matter ≤10.0 µm (PM10),15601067.69,0.0,0.0,385
VIC,2005-2006,Phenol,4817.295,3960.677,59.45747,57
VIC,2005-2006,Phosphoric acid,482.175,0.0,0.0,7
VIC,2005-2006,Polychlorinated dioxins and furans (TEQ),0.033670466731499996,0.0,4.845325e-05,92
VIC,2005-2006,Polycyclic aromatic hydrocarbons (B[a]Peq),47693.06225,2820.0,0.0391385,384
VIC,2005-2006,Styrene (ethenylbenzene),34099.2,27.8,10.6,19
VIC,2005-2006,Sulfur dioxide,166382313.4007,0.0,0.0,387
VIC,2005-2006,Sulfuric acid,176332.01016457,0.0,0.0,25
VIC,2005-2006,Tetrachloroethylene,34000.0,0.0,0.0,2
VIC,2005-2006,Toluene (methylbenzene),469847.75,40905.064900000005,68.35547,152
VIC,2005-2006,"Toluene-2,4-diisocyanate",11.43702,0.0,0.0,8
VIC,2005-2006,Total Nitrogen,0.0,6872955.0,0.0,29
VIC,2005-2006,Total Phosphorus,0.0,2577911.0,0.0,25
VIC,2005-2006,Total Volatile Organic Compounds,17482185.6,348103.1,226.6,577
VIC,2005-2006,Trichloroethylene,123090.0,0.0,0.0,6
VIC,2005-2006,Vinyl Chloride Monomer,4105.6050000000005,0.0,6.257574,48
VIC,2005-2006,Xylenes (individual or mixed isomers),679631.374,23406.4626,5.36,150
VIC,2005-2006,Zinc and compounds,11435.328300000001,10281.9,40449.43835,93
VIC,2005-2006,n-Hexane,153460.052,12103.0,3.0677,109
VIC,2006-2007,"1,1,2-Trichloroethane",59.1206,0.0,0.0,46
VIC,2006-2007,"1,2-Dichloroethane",179.8473,0.0,1.6544819,46
VIC,2006-2007,"1,3-Butadiene (vinyl ethylene)",1953.6,0.0,0.0,5
VIC,2006-2007,2-Ethoxyethanol,1250.0,0.0,0.0,1
VIC,2006-2007,Acetaldehyde,478.155,0.0,0.0,2
VIC,2006-2007,Acetic acid (ethanoic acid),15278.205,0.0,0.0,7
VIC,2006-2007,Acetone,113951.245,0.0,0.0,63
VIC,2006-2007,Acrylamide,0.015,0.0,0.0,1
VIC,2006-2007,Acrylic acid,25.4,0.0,1.24,4
VIC,2006-2007,Acrylonitrile (2-propenenitrile),1733.464,0.0,0.4,50
VIC,2006-2007,Ammonia (total),4425503.506,2674215.05,282903.4,181
VIC,2006-2007,Antimony & compounds,352.85287999999997,0.0,10.914128,49
VIC,2006-2007,Arsenic & compounds,2302.712431,392.335,186.31595850000002,213
VIC,2006-2007,Benzene,24968.502,42628.6013,13.307403,109
VIC,2006-2007,Beryllium & compounds,188.67129260000002,10.485000000000001,0.7936827,202
VIC,2006-2007,Boron & compounds,182701.24,81229.2,11000.0,11
VIC,2006-2007,Cadmium & compounds,383.0908,202.09,81.0159573,204
VIC,2006-2007,Carbon disulfide,44543.634900000005,0.0,0.0,48
VIC,2006-2007,Carbon monoxide,106811196.79,0.0,0.0,428
VIC,2006-2007,Chlorine & compounds,3686.8900000000003,23547.36,97703.49,61
VIC,2006-2007,Chlorine dioxide,1420.0,0.0,0.0,1
VIC,2006-2007,Chloroethane (ethyl chloride),343.37579999999997,0.0,0.0,45
VIC,2006-2007,Chloroform (trichloromethane),15.86936,0.0,4.794914,46
VIC,2006-2007,"Chlorophenols (di, tri, tetra)",6.4,232.0,68.08435491,46
VIC,2006-2007,Chromium (III) compounds,2884.528493,878.9409999999999,2576.9469535000003,218
VIC,2006-2007,Chromium (VI) compounds,561.659456931,49.855999999999995,3.4208585,202
VIC,2006-2007,Cobalt & compounds,39.925200000000004,0.0,0.0,10
VIC,2006-2007,Copper & compounds,1425.86024527,3049.551,16297.774632999999,225
VIC,2006-2007,Cumene (1-methylethylbenzene),10629.35187,205.0,31.5,60
VIC,2006-2007,Cyanide (inorganic) compounds,37622.0,0.0,22500.0,3
VIC,2006-2007,Cyclohexane,32655.775,7773.0,3.176,41
VIC,2006-2007,Di-(2-Ethylhexyl) phthalate (DEHP),3433.50003,0.0,0.0,9
VIC,2006-2007,Dichloromethane,289167.61,0.0,72.78182,56
VIC,2006-2007,Ethanol,2129179.64,0.0,0.0,124
VIC,2006-2007,Ethyl acetate,915904.0700000001,0.0,0.0,21
VIC,2006-2007,Ethylbenzene,14802.7933,2262.9213,14.174289,124
VIC,2006-2007,"Ethylene glycol (1,2-ethanediol)",7322.914,49766.0,0.0,13
VIC,2006-2007,Ethylene oxide,600.0,0.0,0.0,1
VIC,2006-2007,Fluoride compounds,692309.10562,224694.0,60200.00015,84
VIC,2006-2007,Formaldehyde (methyl aldehyde),47227.275,0.0,0.0,25
VIC,2006-2007,Glutaraldehyde,0.05,0.0,0.0,1
VIC,2006-2007,Hydrochloric acid,24459180.995,0.0,0.0,72
VIC,2006-2007,Hydrogen sulfide,226424.97999999998,222109.0,0.0,54
VIC,2006-2007,Lead & compounds,6400.19321,461.482,977.4186940000001,223
VIC,2006-2007,Magnesium oxide fume,3993.922074,652.0,0.0,16
VIC,2006-2007,Manganese & compounds,18989.902997,62176.8,3400.0,47
VIC,2006-2007,Mercury & compounds,220.1060943,39.8298,19.29929044,212
VIC,2006-2007,Methanol,60465.86,67400.0,0.0,18
VIC,2006-2007,Methyl ethyl ketone,540795.557,0.0,0.0,69
VIC,2006-2007,Methyl isobutyl ketone,53458.737,0.0,0.0,54
VIC,2006-2007,Methyl methacrylate,1083.1399999999999,0.0,35.7,8
VIC,2006-2007,Methylenebis (phenylisocyanate),67.4689,0.0,0.0,5
VIC,2006-2007,Nickel & compounds,8946.18488,3670.406,2378.159103,219
VIC,2006-2007,Nickel subsulfide,5.53,0.0,0.0,2
VIC,2006-2007,Nitric acid,723.805,0.0,6.6,5
VIC,2006-2007,Organo-tin compounds,53.4,0.0,0.0,1
VIC,2006-2007,Oxides of Nitrogen,112693002.0,0.0,0.0,391
VIC,2006-2007,Particulate Matter ≤10.0 µm (PM10),14465660.9,0.0,0.0,386
VIC,2006-2007,Phenol,9388.56,4563.16,62.85013,57
VIC,2006-2007,Phosphoric acid,590.44,0.0,0.6,7
VIC,2006-2007,Polychlorinated dioxins and furans (TEQ),0.0314291221957,0.009,5.293264e-05,96
VIC,2006-2007,Polycyclic aromatic hydrocarbons (B[a]Peq),34530.96044,4680.0,0.04135506,386
VIC,2006-2007,Styrene (ethenylbenzene),34301.4,0.0013,11.8,17
VIC,2006-2007,Sulfur dioxide,180505864.089,0.0,0.0,387
VIC,2006-2007,Sulfuric acid,199612.22900505,0.0,0.0,26
VIC,2006-2007,Tetrachloroethylene,17800.25,0.0,0.0,2
VIC,2006-2007,Toluene (methylbenzene),307403.177,46264.7013,73.90673,148
VIC,2006-2007,"Toluene-2,4-diisocyanate",40.32204,0.0,0.0,9
VIC,2006-2007,Total Nitrogen,0.0,5566652.0,0.0,30
VIC,2006-2007,Total Phosphorus,0.0,2284144.9,0.0,26
VIC,2006-2007,Total Volatile Organic Compounds,17039244.28,0.0,0.0,592
VIC,2006-2007,Trichloroethylene,56500.0,0.0,0.0,4
VIC,2006-2007,Vinyl Chloride Monomer,4291.04,0.0,6.615682,48
VIC,2006-2007,Xylenes (individual or mixed isomers),305401.963,27394.9013,10.940000000000001,149
VIC,2006-2007,Zinc and compounds,13622.35547,11819.86,29326.45797,92
VIC,2006-2007,n-Hexane,121171.617,12703.0,3.271,107
VIC,2007-2008,"1,1,2-Trichloroethane",58.53173161,0.0,0.0,43
VIC,2007-2008,"1,2-Dichloroethane",178.011007262,0.0,1.2961999336666667,43
VIC,2007-2008,"1,3-Butadiene (vinyl ethylene)",752.2348999999999,0.0,0.0,7
VIC,2007-2008,Acetaldehyde,764.8464,0.0,0.0,2
VIC,2007-2008,Acetic acid (ethanoic acid),3368.07,0.0,0.0045,6
VIC,2007-2008,Acetone,84202.819774804,0.0,0.0,60
VIC,2007-2008,Acrylamide,0.02,0.0,0.0,1
VIC,2007-2008,Acrylic acid,20.83,0.0,1.05,4
VIC,2007-2008,Acrylonitrile (2-propenenitrile),1728.446527294,0.0,0.38,47
VIC,2007-2008,Ammonia (total),3167549.87649,957584.8912000001,206232.795631206,178
VIC,2007-2008,Antimony & compounds,291.51669000000004,0.0,8.555139539999999,46
VIC,2007-2008,Arsenic & compounds,2597.3934850173823,382.04325900000003,203.99173924633334,210
VIC,2007-2008,Benzene,27507.48465305024,40295.091435,7.8860297416666665,96
VIC,2007-2008,Beryllium & compounds,138.61127271416288,86.04,0.6206169834,198
VIC,2007-2008,Boron & compounds,142066.40315,131403.88,7395.0,10
VIC,2007-2008,Cadmium & compounds,343.6317301889013,218.1380063,72.01828351633334,201
VIC,2007-2008,Carbon disulfide,26382.886886324,0.0,0.0,45
VIC,2007-2008,Carbon monoxide,116473860.96543707,0.0,0.0,428
VIC,2007-2008,Chlorine & compounds,4705.6708,33568.85,83359.08609780132,60
VIC,2007-2008,Chlorine dioxide,643.0,0.0,0.0,1
VIC,2007-2008,Chloroethane (ethyl chloride),353.840688439,0.0,0.0,43
VIC,2007-2008,Chloroform (trichloromethane),93.714216065,0.0,3.759089791333333,44
VIC,2007-2008,"Chlorophenols (di, tri, tetra)",6.4,287.0,97.06608893529,43
VIC,2007-2008,Chromium (III) compounds,2293.6791196733425,796.2959264250001,2337.9438552700003,215
VIC,2007-2008,Chromium (VI) compounds,763.14949672922,89.43679443500001,2.760395115,120
VIC,2007-2008,Cobalt & compounds,32.381176,0.0,0.0,6
VIC,2007-2008,Copper & compounds,1632.069101660618,3295.453075,16936.590685344,221
VIC,2007-2008,Cumene (1-methylethylbenzene),7787.69489240784,193.0,0.0,55
VIC,2007-2008,Cyanide (inorganic) compounds,32479.81,0.0,21920.74,3
VIC,2007-2008,Cyclohexane,26717.08906356611,7351.0,2.02,35
VIC,2007-2008,Di-(2-Ethylhexyl) phthalate (DEHP),1969.12243,0.0,0.0,8
VIC,2007-2008,Dibutyl phthalate,14.479,0.0,0.0,1
VIC,2007-2008,Dichloromethane,250187.101304262,0.0,57.03449693633333,53
VIC,2007-2008,Ethanol,1407784.489484426,0.0,0.0,118
VIC,2007-2008,Ethyl acetate,693546.44,0.0,0.0,20
VIC,2007-2008,Ethyl butyl ketone,750.0,0.0,0.0,1
VIC,2007-2008,Ethylbenzene,12337.78889828524,2106.44681,10.518179592666668,111
VIC,2007-2008,"Ethylene glycol (1,2-ethanediol)",32133.8226,50401.0,0.0,12
VIC,2007-2008,Ethylene oxide,603.024,0.0,0.0,2
VIC,2007-2008,Fluoride compounds,522219.594902384,226734.67,74530.1647,77
VIC,2007-2008,Formaldehyde (methyl aldehyde),37865.9210217,0.0,0.0,17
VIC,2007-2008,Glutaraldehyde,23.92,0.0,0.0,1
VIC,2007-2008,Hydrochloric acid,25193198.785332743,0.0,0.0,68
VIC,2007-2008,Hydrogen sulfide,361939.06364263396,212618.0,0.0,50
VIC,2007-2008,Lead & compounds,5351.964839470477,390.30555,1149.641983902,224
VIC,2007-2008,Magnesium oxide fume,5210.6008735000005,765.0,0.0,13
VIC,2007-2008,Manganese & compounds,23455.68397608,57291.318,1020.0,47
VIC,2007-2008,Mercury & compounds,179.99519567729823,42.041430129,17.547569241719998,214
VIC,2007-2008,Methanol,14348.683,59100.0,0.0,17
VIC,2007-2008,Methyl ethyl ketone,391175.968755478,0.0,0.0,68
VIC,2007-2008,Methyl isobutyl ketone,76635.782147706,0.0,0.0,51
VIC,2007-2008,Methyl methacrylate,1202.2466767360002,0.0,35.78,8
VIC,2007-2008,Methylenebis (phenylisocyanate),11.2553,0.0,0.0,5
VIC,2007-2008,Nickel & compounds,6995.076069516515,3787.4817605,1249.7372194213333,215
VIC,2007-2008,Nickel carbonyl,30.0,0.0,0.0,1
VIC,2007-2008,Nickel subsulfide,59.209,0.0,0.0,1
VIC,2007-2008,Nitric acid,29834.41,0.0,0.0,6
VIC,2007-2008,Organo-tin compounds,31.66,0.0,0.0,2
VIC,2007-2008,Oxides of Nitrogen,118917930.93960184,0.0,0.0,400
VIC,2007-2008,Particulate Matter ≤10.0 µm (PM10),14879504.164271269,0.0,0.0,399
VIC,2007-2008,Particulate Matter ≤2.5 µm (PM2.5),4583161.823943693,0.0,0.0,373
VIC,2007-2008,Phenol,7556.36,5180.878875,11823.945997357332,54
VIC,2007-2008,Phosphoric acid,2351.92,0.0,0.0,9
VIC,2007-2008,Polychlorinated dioxins and furans (TEQ),0.035250096198289844,0.01099,4.1455953133333336e-05,173
VIC,2007-2008,Polycyclic aromatic hydrocarbons (B[a]Peq),978.5157760581541,3607.0,0.03230751735666667,399
VIC,2007-2008,Selenium & compounds,0.02,0.0,0.0,1
VIC,2007-2008,Styrene (ethenylbenzene),38403.95017737,0.01681,10.8,19
VIC,2007-2008,Sulfur dioxide,187239037.44020182,0.0,0.0,400
VIC,2007-2008,Sulfuric acid,274286.5162123757,0.0,0.0,24
VIC,2007-2008,Tetrachloroethylene,23000.0,0.0,0.0,1
VIC,2007-2008,Toluene (methylbenzene),306896.770970403,43911.176810000004,56.48377259033333,144
VIC,2007-2008,"Toluene-2,4-diisocyanate",21.051008,0.0,0.0,9
VIC,2007-2008,Total Nitrogen,0.0,4274576.173,0.0,26
VIC,2007-2008,Total Phosphorus,0.0,2074801.1977,0.0,25
VIC,2007-2008,Total Volatile Organic Compounds,15511726.69311808,0.0,0.0,624
VIC,2007-2008,Trichloroethylene,24607.0,0.0,0.0,3
VIC,2007-2008,Vinyl Chloride Monomer,4369.009008441,0.0,5.184899718666666,46
VIC,2007-2008,Xylenes (individual or mixed isomers),355839.03515313525,25551.058245,3.0,149
VIC,2007-2008,Zinc and compounds,12328.494854783326,10443.315342,37226.85409526833,90
VIC,2007-2008,n-Hexane,113876.46100581894,12003.0,3.898,98
VIC,2008-2009,"1,1,2-Trichloroethane",60.94561068872323,0.0,0.0,44
VIC,2008-2009,"1,2-Dichloroethane",185.3692145453922,0.0,1.155638362485,44
VIC,2008-2009,"1,3-Butadiene (vinyl ethylene)",1102.0826,0.0,0.0,6
VIC,2008-2009,Acetaldehyde,482.1764,0.0,0.0,2
VIC,2008-2009,Acetic acid (ethanoic acid),2847.98171293,0.0,0.00451,7
VIC,2008-2009,Acetone,88985.875734523,0.0,119.4,60
VIC,2008-2009,Acrylamide,0.02,0.0,0.0,1
VIC,2008-2009,Acrylic acid,17.43,0.0,0.81,4
VIC,2008-2009,Acrylonitrile (2-propenenitrile),1876.894883201939,0.0,0.3,48
VIC,2008-2009,Ammonia (total),3507073.06714,1052666.8971000002,204078.194206233,195
VIC,2008-2009,Antimony & compounds,280.825975373,0.0,7.627446955177,49
VIC,2008-2009,Arsenic & compounds,4839.893767019193,431.3351538,1.621936587673,202
VIC,2008-2009,Benzene,18027.09993701813,38761.549,23.4758796562765,99
VIC,2008-2009,Beryllium & compounds,145.26389183530688,61.539,0.5526429792306,191
VIC,2008-2009,Boron & compounds,189665.4074,45760.490000000005,5656.7,10
VIC,2008-2009,Cadmium & compounds,332.2256637718,207.2653,1.618445449673,195
VIC,2008-2009,Carbon disulfide,27134.706123836782,0.0,0.0,46
VIC,2008-2009,Carbon monoxide,96145333.61858584,0.0,0.0,448
VIC,2008-2009,Chlorine & compounds,1991.4682,25701.29,68347.297031592,57
VIC,2008-2009,Chloroethane (ethyl chloride),368.4785939489129,0.0,0.0,44
VIC,2008-2009,Chloroform (trichloromethane),16.35889732366889,0.0,3.3512772957005,44
VIC,2008-2009,"Chlorophenols (di, tri, tetra)",4.300000000834469,158.2,59.758761009008595,44
VIC,2008-2009,Chromium (III) compounds,2074.7313878113,803.5964286,4.904216942019,208
VIC,2008-2009,Chromium (VI) compounds,561.73450721521,51.131724500000004,2.073183045861,120
VIC,2008-2009,Cobalt & compounds,33.2082730404,0.0,0.0,6
VIC,2008-2009,Copper & compounds,2077.21174474256,2959.5268929999997,180.69024214256302,212
VIC,2008-2009,Cumene (1-methylethylbenzene),7168.12985103251,180.732,14.3,50
VIC,2008-2009,Cyanide (inorganic) compounds,103571.22,0.0,25506.3,4
VIC,2008-2009,Cyclohexane,20556.00517297457,6853.551,0.2,39
VIC,2008-2009,Di-(2-Ethylhexyl) phthalate (DEHP),1342.90183,0.0,0.0,6
VIC,2008-2009,Dibutyl phthalate,10.427999999999999,0.0,0.0,2
VIC,2008-2009,Dichloromethane,194758.2385127362,0.0,50.85007970818,53
VIC,2008-2009,Ethanol,1316317.2225261303,800.0,15808.8,129
VIC,2008-2009,Ethyl acetate,527173.814,0.0,0.0,21
VIC,2008-2009,Ethylbenzene,12162.959022377368,2041.689,9.182844598801001,109
VIC,2008-2009,"Ethylene glycol (1,2-ethanediol)",31914.9402,43374.63,117220.0,12
