state,year_label,total_air_emission_kg,total_water_emission_kg,total_land_emission_kg,lead_air_kg,lead_water_kg,lead_land_kg,mercury_air_kg,mercury_water_kg,mercury_land_kg,cadmium_air_kg,cadmium_water_kg,cadmium_land_kg,nickel_air_kg,nickel_water_kg,nickel_land_kg,chromium_air_kg,chromium_water_kg,chromium_land_kg,copper_air_kg,copper_water_kg,copper_land_kg,zinc_air_kg,zinc_water_kg,zinc_land_kg,tvoc_air_kg,tvoc_water_kg,tvoc_land_kg,pm10_air_kg,pm10_water_kg,pm10_land_kg,pm25_air_kg,pm25_water_kg,pm25_land_kg
SA,2004-2005,239099750.96385998,5341957.228464624,354173.8297628052,52032.31344319809,6272.869999848008,389.8380175918887,167.4108715779617,37.59999989286065,0.026258840739949954,3446.342482043812,741.5900013726205,1.8084206916654484,1779.5162359970516,1133.7500019073486,83.18878292917553,3637.6920541495497,858.3741974882603,274.8938133830378,9181.758005593112,78080.68999734879,66073.04530914186,86464.95768742342,26237.09999847412,56.244220735304985,14137810.813526843,110.6,1575.079527601827,15399064.862332132,0.0,0.0,0.0,0.0,0.0
SA,2005-2006,236414657.0772106,4895024.66527246,265841.49358794594,57533.4857100403,4580.744,593.35987,221.90715302233016,28.874000022888183,9.11347999996908,3369.6550000928,690.0935,0.8916700000000001,4555.33200017798,986.2620074462891,72.81906999943376,11090.585816143399,865.3042,333.37607000149006,14532.8676227222,85762.307,52079.84237,120633.0837,21953.291,54.367869999999996,13356731.71612216,99.86,1555.1244,21014522.076131415,0.0,0.0,0.0,0.0,0.0
SA,2006-2007,232488015.7851556,4085474.4002999007,115659.68049888498,62750.0218410412,4979.3,51.572513830000005,173.16160101206327,27.1,0.051071689,3402.822030093,636.61,0.22721339,8048.055390175,960.5899999999999,89.36031898,15086.450433643,722.0543,43.495614980000006,15240.303002522,24355.62,68.29151498,126373.555,18664.678999900818,10.595,12119974.2285858,4232.2,80.04693679511999,25225635.53649,0.0,0.0,0.0,0.0,0.0
SA,2007-2008,243571831.59694317,4025942.801257,18776.0793886,64356.14359618983,2942.02,67.78599375,311.01227029367965,20.18,1.3092265,3435.3130792287,414.61,0.23951675,8303.730509102264,812.6899999999999,122.2799,14568.98723453843,798.6542,57.9008658,16738.376991145426,16130.6,158.2531675,126933.52785937757,20167.2,81.57834030000001,11717995.979301613,0.0,0.0,18370165.668846287,0.0,0.0,1444611.1013891406,0.0,0.0
SA,2008-2009,230508174.27488387,3712200.7030232,470597.4246435822,49241.61898501756,3641.3570000000004,15079.598985745,310.1631567524535,20.9295,34.073687781,618.102212850025,413.141,2.260928738,6561.207833968325,1120.866,143.301290117,14447.638372301712,1161.2742,80.775036053,30539.9010077797,2122.015,44.447319462,68151.35316636287,22099.3,253.0708793,9701866.086894488,0.0,0.0,22063033.809084408,0.0,0.0,1875629.8249267521,0.0,0.0
SA,2009-2010,242770604.59800032,4159288.8786605,957295.9998758405,46684.59847603806,3703.3086,60.45388749264151,151.56459544300142,16.727899999999998,0.07146941007277628,561.3459324245999,356.6137,0.30295339169811325,5741.288611938409,924.3974000000001,124.63906899061995,12722.05313000769,689.9766000000001,58.29834212727763,37991.74825890522,39329.1839,32.993245296549865,63610.533879784,20295.0,41.048172482479785,8343786.206044552,0.0,0.0,23659530.88076821,0.0,0.0,1606870.4144026067,0.0,0.0
SA,2010-2011,276334652.0733428,4946138.458063996,1198015.9570704615,51699.40563772789,3447.8372,67.77019387515094,271.4402448604525,14.782499999999999,2.136898235477628,1502.4324145587916,362.7545,12.34170137781132,6039.009498081766,892.0267,127.53542011199461,13155.929618248965,1512.9578999999999,62.3563230677628,59417.000119300865,35445.3689,56.799630172986525,61049.397885432,24369.131,29.125014607978436,11841426.42598866,0.0,0.0,26796666.108278945,0.0,0.0,1637245.6422986104,0.0,0.0
SA,2011-2012,279252925.89057845,3917574.200900352,1283932.8574588688,68479.2027040761,6433.7558,115.37165756535849,295.11337568619206,12.0084,3.215489443490795,7118.386383451696,812.5863,20.383793983801887,7064.701449139994,753.5078,237.7587578383086,9444.516215364014,966.6135999999999,111.62635001307952,48108.63149668643,31006.014900000002,70.61126426052157,60421.044694649005,23994.9,47.114376165234496,9898899.008980304,0.0,0.0,28359990.93702364,0.0,0.0,1738499.3910900003,0.0,0.0
SA,2012-2013,262657258.0692275,4270258.025500212,1271504.2069487085,65834.90144654673,5134.5127,80.41147427209434,240.67596910179583,9.6045,3.541921722619946,5384.503264512381,991.9913,22.274791503132075,6862.620983080445,575.5428999999999,317.72769123931806,20702.000462424203,2207.2114,96.3607211219946,70996.79638848586,27179.8545,133.26092587779516,63429.36606,23331.3,258.6444494692723,13823823.458294598,0.0,0.0,34463291.22755459,0.0,0.0,1574325.7146998225,0.0,0.0
SA,2013-2014,253387592.42083737,3604390.7161102057,1335508.8233083459,67426.16709550036,6850.745,34.565901732226415,236.78452145677628,8.35,4.352747253059299,6995.036562308068,954.59,20.230316855716982,5924.445589011241,665.02,177.73502900113476,8549.60435724981,2921.0800000000004,82.85472848292991,54800.58060286068,31955.56,73.05192983333693,66375.0368404562,27933.6,74.44525080053909,13405734.672400327,0.0,0.0,36148994.60637374,0.0,0.0,1617676.4847169425,0.0,0.0
SA,2014-2015,236485555.65634373,2551382.029000204,602062.3889582492,67682.78751432628,6987.0853,53.7465370443968,282.35245685373894,6.228800000000001,3.8838233888990175,7887.650799762124,867.9392,30.256308074310404,5896.071438745942,541.1513,558.3822941880549,8584.093868608956,1108.457,121.53402629990173,38261.70561844346,25424.5939,876.2549731909115,61086.472813062,27263.1,293.0584897522196,12097975.134180292,0.0,0.0,30581704.037489165,0.0,0.0,1696292.5574906918,0.0,0.0
SA,2015-2016,238834096.3183938,1987573.9817472224,642724.8434766856,54074.886009837355,9427.146299999999,30.818967533871295,287.62653269789917,9.5574,3.4186465420844887,1303.8076812627796,353.0603,72.21548722863807,5241.908786390021,704.3743,199.1916844406051,6697.719685844006,1278.5719,82.58360840844885,30020.147575251034,4951.6749,177.00232204760397,46864.01216831822,22934.220467000003,47.28157776242032,11877073.334845955,0.0,0.0,23239340.684911154,0.0,0.0,1443587.546566002,0.0,0.0
SA,2016-2017,235857025.92830473,4360683.489205444,681614.8919809054,56713.34844819876,9984.369131,29.35019704309434,668.1265972520175,6.6137058,2.9277065987628035,1976.490382471795,999.3019,96.69510547113207,4562.054146389341,691.726036,195.87497336646092,4575.079629357454,4097.537658,107.20016586528033,31346.39770321799,47679.714234,222.6840081986523,61698.91755352311,29892.00048243,6.369682797843666,10901995.522331985,0.0,0.0,23436597.141118307,0.0,0.0,1328371.2076954935,0.0,0.0
SA,2017-2018,234823580.65213692,2629547.0800344,722640.7114027584,65347.46556804068,14403.435936,37.37144939353774,939.1800149712689,5.7407998000000005,3.6734796338908353,1944.935827078351,973.2684935999999,110.00037321745283,5000.437837136224,539.828538,294.5483707890701,5116.388957243877,800.027998,126.61195745908356,26752.4030379986,41363.488171,277.0018217601752,54891.88814745233,36815.05,39.759985276280325,9632790.693880014,0.0,0.0,25915320.378312737,0.0,0.0,1408437.3943736518,0.0,0.0
SA,2018-2019,252971575.21749896,1943221.120229065,636511.1109136646,67296.46533499958,15731.5603479,35.55759830474906,565.6175981855141,5.543321415,3.6368945580366576,2039.3028755608375,1532.3466099,104.58192582083868,5192.090042531326,552.2036186500001,221.29633418021967,5561.242081709533,925.24321415,123.29724754366576,29521.34369868574,23833.7561829,256.28807424729916,58385.974779487915,45740.6,15.864155697878706,9785266.67800414,0.0,0.0,25871587.81774885,0.0,0.0,1365415.6694185203,0.0,0.0
SA,2019-2020,232807265.20368654,2424178.890533797,514304.3682321087,48560.33239513243,19788.534954019997,34.84865263915094,216.03808077515401,6.379437167,3.997698982991914,1072.1658267516975,1068.1742626999999,87.00487886981131,5378.768906992544,450.94446616999994,193.35804944770888,5930.660033207772,587.97127167,106.15915789919137,37024.68107079675,9675.4011344,222.90774008927224,42823.964343997606,58492.69,39.56421179083558,9352978.865638766,0.0,0.0,27536261.53996818,0.0,0.0,1239860.2167355893,0.0,0.0
SA,2020-2021,234663764.7537189,2313267.2048625,546092.7020437951,65014.50989912131,17493.611694,31.64024489635472,124.08458887106079,6.7239847,3.086333730250997,1115.379153156601,815.4478388,101.4766137358566,5093.15520660863,416.16834700000004,221.4117470511159,5701.171480315464,545.194847,119.75877745509973,43398.94877287205,25136.672104,253.82862798258975,51812.64168868819,37949.94,35.19886238446361,8726968.421867916,0.0,0.0,27018509.217844225,0.0,0.0,1306181.2689273541,0.0,0.0
SA,2021-2022,235132490.95187294,2222601.5068625,457068.4308023925,72298.7701811202,17421.008166,22.996411239999997,240.56445290058602,5.7008583,2.463902436,2890.1396568258,895.1434332,91.89837284,5090.3335344125,412.26858300000004,233.07593094,5743.0955467477,1050.618583,139.334873289,36744.8395005693,38871.014656,252.32438045,48028.073315704,30396.32,31.3817029,8333216.46872205,0.0,0.0,28525265.835888304,0.0,0.0,1330259.4377191083,0.0,0.0
SA,2022-2023,211745995.987395,2684471.798246543,365744.07254675956,77666.40019752596,25366.11614216,77.86321455,429.300158808029,25.7355071081,11.275359698,1683.84608527734,1901.382028432,136.42730942799997,5076.3180813706795,574.495071081,286.061474719,5589.14155336113,1241.1650710810002,178.779534514,40735.93172737096,44186.682274599996,268.82149529400004,42193.110263056,45780.189999999995,30.488803516,6516028.507322262,0.0,0.0,27545960.458615147,0.0,0.0,1047897.4558063747,0.0,0.0
SA,2023-2024,155587070.52668932,2174973.4699112,303282.4732079558,54905.82849229508,24834.569512000002,61.25011809,482.32704361188,16.5850512,8.7466879025,1594.8581487067,2971.5010512,120.747924842,5005.8350254685,560.470512,289.05106219,5831.992362815101,735.960512,164.547524675,38708.5558515478,44395.9862008,264.20446217,33694.928574394,43373.52,58.1642692,5739555.40883377,0.0,0.0,27895521.12674408,0.0,0.0,1035373.4364326585,0.0,0.0
SA,2024-2025,196363418.88372582,2444678.7349664,333277.88237113174,73259.5776532835,27024.712512,63.38354713977466,142.15118864138697,45.1930512,9.025513430156124,2698.1479915439004,2166.4331536000004,121.5717549802279,3839.6751956771,486.802048,195.12791891805912,4944.9216862613,559.451024,131.9045720429169,43458.1611485874,2862.459024,202.98887089024743,42563.74434378,44658.36,38.4362744,5071747.243871462,0.0,0.0,25080632.98377056,0.0,0.0,1045431.2413008295,0.0,0.0
TAS,1998-1999,7563439.6769,1679422.854,222.5,81.172,257.23199999999997,0.0,7.669999999999999,16.0,0.0,9.033,0.0,0.0,23.2,0.0,0.0,5.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238303.0,0.0,190.0,1490135.07,0.0,0.0,0.0,0.0,0.0
TAS,1999-2000,37564089.931116,21289577.430464502,489.10399440000003,4274.2853,4976.044,296.7,175.03073,40.2746,0.0,48.1503,1589.4623,0.3,96.42399999999999,12754.6507,0.0,249.45696,445.0779,0.0,1937.5774900000001,475763.3427,0.0002058,361.83,104035.5617145,0.0,1113296.68,10117.1,154.1,2666635.576,0.0,0.0,0.0,0.0,0.0
TAS,2000-2001,41955697.57152348,20047939.555242065,5802.4,3191.671,4303.698263,5652.5,300.93143299999997,38.856210000000004,0.0,82.0678,1059.4624919999999,0.0,116.56400000000001,12572.24688,0.0,282.64741,652.466936,28.8,3612.99355,456233.21308226,17.400000000000002,348.144,105847.41434,0.0,766364.7035000001,304.7,35.7,2475541.257,0.0,0.0,0.0,0.0,0.0
TAS,2001-2002,42533287.916439965,24918608.32350714,49934.1329943076,3046.6736,4556.621,29.554236085,387.17797297,40.076,0.006992868,84.15332599999999,993.899,9.673717575,938.9932,12698.278,2.028129118,284.25815,516.17500394,4.871386749,5409.98666,464515.78600141,78.642488073,21683.5273,122730.88999999998,287.521616472,2367949.0674119,6347.1,10902.1,2271376.7199999997,0.0,0.0,0.0,0.0,0.0
TAS,2002-2003,44435459.68897714,23951200.398736794,209034.8017377084,3645.9055123418902,5138.810599973425,279.00201561301947,434.7049520920947,43.74807137010067,0.009500291031145022,80.67811560122169,926.8336703239474,1.020908451624564,1266.080089580696,14908.153396753594,2.7045659273862834,234.5099357119493,976.3752089605815,2073.975529162213,3801.1400302241277,504242.27650101134,3.867116234265268,13665.111437776475,129405.61100000143,80.73722374299541,2811489.8726235675,8498.227072006464,111663.87,3831473.5265859985,0.0,0.0,0.0,0.0,0.0
TAS,2003-2004,55651995.817030765,7311038.068995288,336203.4349661179,2506.555732780695,14577.944893624634,1.1409339876845481,166.45540849873404,44.28007223204622,0.010859370879188644,97.69445179875196,1282.7526866541011,0.2235186581965536,770.3607619517111,13986.319299250841,3.0787351876497273,547.0371554748949,934.6661778995585,1.086604114389047,3845.4531130878695,63850.510458409786,0.9779434185475111,8179.502023994923,274364.62231562287,12.31486077606678,2396769.303848505,6112.099999427795,202377.18599796295,2353695.4442579746,0.0,0.0,0.0,0.0,0.0
TAS,2004-2005,62467583.652987614,4518852.295238909,324443.38858868997,2725.382805311463,12476.48698118478,58.47135079838336,254.69437696262062,49.940215938011534,0.010187134990701452,106.54068222672906,1082.0536083963234,0.20816650334745646,689.0221095101592,13226.560719922185,2.8936018571257596,333.77298966824895,448.61595742590725,1.020380568690598,3833.4755233787764,59723.72260911953,58.41844221763313,16415.05512150528,302216.44515920756,110.97432896494865,2286570.2497360273,6022.39999961853,182752.86199951172,2519896.8932870384,0.0,0.0,0.0,0.0,0.0
TAS,2005-2006,61673256.56559706,4601510.3697122,298271.8151782608,3851.938062512564,13023.435651302338,16.865478931460526,186.22832926008675,27.382154043982155,0.009195041333441619,157.04684721120532,1426.9300108924508,0.21455095475539565,704.3951962044181,13194.631421115482,2.6052617253735657,1749.117835913592,554.9754910403101,0.9195041379425674,4033.7878690724065,64066.91835923441,29.42755409749225,16702.03656340061,408796.8100889062,37.921046901494265,2323703.861459944,5840.0,165131.4619998932,2768086.6602419396,0.0,0.0,0.0,0.0,0.0
TAS,2006-2007,63205193.24703883,4654143.246228513,309573.02717321145,4228.12372512219,11527.897509562968,104.93397352408988,138.12421670574386,20.98215799331956,2.0941330835058998,220.56446427054527,923.7940085828304,0.36786423308995325,1099.7876551150644,10901.363549895119,4.933039645950409,485.9196027925631,438.52766306244393,0.8313081138052353,3729.4429031353725,65445.15443155582,292.97197730261786,24522.719706078704,428144.8900010376,109.18415858580164,2651514.474789988,241498.5,165631.4619998932,3524201.819477149,0.0,0.0,0.0,0.0,0.0
TAS,2007-2008,60359505.07934339,5090911.249118346,137438.56314370065,3140.766406435314,7644.645068899999,130.529445102,75.0611214220769,31.9304565,2.1084677082,136.89840314392688,1021.9260999999999,0.9009989110000001,694.8005636479269,12020.81265,364.26150249799997,1976.993626705177,666.54003775,1468.8486867640001,3911.035611733876,59543.85919,371.177610087,30468.658570535397,360514.24569,154.246151994,1771671.187464439,0.0,0.0,3124274.09951474,0.0,0.0,483624.36500353,0.0,0.0
TAS,2008-2009,64673329.1409574,4180578.9705608953,238873.2737498507,43368.693671127,3823.937,760.4835387280001,35.8924969686,71.990075057,0.08857913120000001,77.874568713,1118.39,0.284786384,5328.017735777999,12081.88,26.115140377000003,3500.309966871,657.7335,42.02113307399999,6679.643640645,57356.397919999996,1271.580762867,17616.897861942998,278719.44314,911.295226506,1355700.832829357,0.0,0.0,3490476.0932622002,0.0,0.0,631498.9434370999,0.0,0.0
TAS,2009-2010,65259268.671773344,4673977.7630002,233947.27018519933,10542.192651178475,1833.77834844,10.373364741418742,55.88586752231281,24.9508,0.025389269101741833,67.237337588,1121.0,0.49392874287083127,1070.689334239,12509.617,4.464976446431523,2131.5188842525004,588.0830000000001,1.5758740394464192,6779.211869552,54805.48489187,3.652960635501778,154674.99164983298,167102.90043055,61.6342457847261,1599889.5296273925,0.0,0.0,2719939.4134125607,0.0,0.0,572317.0620498686,0.0,0.0
TAS,2010-2011,83865529.28573352,4394288.45915024,208055.7751576579,8451.660264819651,70656.44827461,9.005780935519137,38.558677498846144,19.8303947,0.02402607547580131,147.3233054697,3352.2190000000005,0.3875879321153639,69199.5574371871,10548.408000000001,39.061103636543706,14417.63953181545,495.12048000000004,1.345073503780131,6033.7865573386,83655.9755552,14.804463102302117,103779.1775417795,166651.06835209,249.3193334861748,1691051.3849067474,0.0,0.0,2669452.8717023,0.0,0.0,454171.40801520157,0.0,0.0
TAS,2011-2012,70929053.20463666,4372835.3380847,174335.0734385962,14046.930547499343,2559.73441,9.440678807504044,26.54454486395956,17.5695947,0.02029606627146708,149.951382310202,3372.6020000000003,0.27836817933423175,67652.81176805407,10120.307999999999,42.11847360691567,12966.505107690837,510.46759999999995,0.8366356261467078,8705.028631780735,83651.8667,15.983185263432038,186188.4817219386,134510.0935,271.2843144256627,1736890.8587092236,0.0,0.0,3051153.0088465656,0.0,0.0,448147.8716626128,0.0,0.0
TAS,2012-2013,73500152.03660436,2884907.887914,169038.57798600793,6496.870931577099,2946.67677,2.9666754248254716,28.09999024016898,41.65813,0.011396510817385444,149.39999068950002,444.492221,0.7975796054056604,1103.8917529655,7144.3707,6.872834494925876,2081.33728893175,435.45019,0.7506308807385444,6622.7880046380005,6424.810863,10.40107379256469,89477.40492715,93168.64199999999,139.2179499777035,1841508.3389659838,0.0,0.0,2989554.6331918333,0.0,0.0,537741.5292983063,0.0,0.0
TAS,2013-2014,65155324.02777793,1293076.3280142,122730.84111925586,2174.9851771960225,3808.3468,3.813232874649057,31.99703135775188,57.4084872,0.008073336939514824,134.9692066143838,669.476867,0.7236530725886792,955.6540232502783,6956.0560000000005,6.147344662862534,2220.3925739941023,725.196,0.40385988095148245,2793.75439910891,7775.56099,18.116323892556334,22481.904847947466,94228.443,198.2444786524501,1643078.326679737,0.0,0.0,2747484.7791814664,0.0,0.0,330044.12276967475,0.0,0.0
TAS,2014-2015,74076061.93925764,2104909.0771314,157701.42370885058,1905.271084703506,886.4634,5.095935547301886,40.283402924329486,38.2056514,0.001336578126684636,144.0364164962256,1459.8482000000001,0.6710068156226415,1005.6738124364014,12430.114,4.7203330515606465,2216.6447270347535,640.2616,0.13365778266846357,1022.9792810120117,12622.6839,9.032071004401617,15831.798269339355,98328.05,111.12208820724258,1772983.3389877626,0.0,0.0,2747855.2711213026,0.0,0.0,442333.70762156654,0.0,0.0
TAS,2015-2016,79338199.7962363,1463852.6705314,220500.78629065875,1875.8446727166001,2488.81718,3.2747355837075474,27.10366467141438,37.4780505,0.009940965578167116,148.78004273071875,1749.8901759,0.6227338294905661,1044.5400162230937,5750.828399999999,5.412072574814016,2253.7832673607345,5.5209,0.11922055581671168,1164.7282022428749,5609.823914,14.980188500035041,15394.17241673,91618.8355,148.33974837525605,2404524.1050842977,0.0,0.0,2624084.275410991,0.0,0.0,369530.2841602777,0.0,0.0
TAS,2016-2017,75204065.10466176,3272290.898262,136883.9674584146,1944.6380944035234,2537.4302,9.961107155290566,27.550151451740064,41.245217,0.03746423409371968,142.6777366791211,1740.449863,1.7687379232867924,938.501120253668,5043.723,14.853086928053909,2025.392120011545,562.7520000000001,0.22679538537196758,1425.1286256259843,5059.59295,42.52764584853477,15566.533783306,98503.5474,421.0541477122156,1657869.9735365133,0.0,0.0,2686097.5193318278,0.0,0.0,355489.82187984855,0.0,0.0
TAS,2017-2018,81453961.28405485,2334459.92371265,130249.19191089267,1765.6548725148189,951.5587744,96.35668427421793,58.60946648102624,10.0886315,0.01230177460207547,145.08046583815968,1407.6539741,0.8344076481150944,1119.5927276516143,3183.6735439999998,3.5641418832547167,2573.661061971011,106.76645680000001,0.21303508220754713,520.2249145075468,3862.3295972,130.93878853218678,10089.698223438,85217.7282,180.10469410501887,1722618.9925563058,0.0,0.0,2298801.0618272834,0.0,0.0,379563.7799852834,0.0,0.0
TAS,2018-2019,84390951.65775721,2719678.107609052,56138.45972512005,1444.4196785708868,457.0801299,90.72458329242642,49.45751375399704,25.455106299999997,0.012213915556442047,131.18208974201414,1366.58732175,0.36422436031698113,957.5934909348208,5745.9297336,2.1478841629919136,1972.9313050969936,79.57842617,0.19492051564420487,612.5804747768848,5690.7481794000005,131.2297674050798,13511.217255084635,89244.61099999999,14746.842999650968,1221563.8843491282,0.0,0.0,2448221.7287441585,0.0,0.0,314968.58948465245,0.0,0.0
TAS,2019-2020,67688934.93480507,2776044.556303491,237899.72993822384,1553.4138331470476,2151.334247,4493.086900083736,63.98255153247547,25.30285,0.0094858561212938,141.65630637475977,1386.929814,0.027390754830188678,1210.0140779711269,5823.3134580000005,1.9949953963665767,2524.422425962497,633.261228,0.11738894912938005,488.6439968013828,5701.184521,17505.419626078918,8340.678705973476,94347.46615,9243.031379936465,1268587.2816108908,0.0,0.0,2174514.1556386766,0.0,0.0,323452.4958193706,0.0,0.0
TAS,2020-2021,62943438.68386226,2821249.131110506,35103.831174760846,2194.410778735192,22540.821771169998,17.670175885302864,81.9577370083328,38.138682768,0.014575063060027286,140.6856624336687,1334.2318027679999,0.09917837773397,1253.57355837304,5998.40245856,11.946162575341063,2433.0616332094532,658.1696793959999,35.357792602002725,830.1741163468496,7394.72928905,3.835300975402456,13471.476603125056,95421.44990709999,46.081270060364254,1276491.448596014,0.0,0.0,2277557.617471128,0.0,0.0,338424.4767178528,0.0,0.0
TAS,2021-2022,77139883.30339994,3370041.691175062,16832.45327247999,3214.32519937165,32005.272565930998,21.075854257999996,60.0449467413,36.081918341,0.039025826,174.3511096212,1405.4903023410002,0.991402355,1643.896533821,6138.01410605,37.556298372,2555.8827574805,659.4474914049999,21.604160467,1157.320046391,8446.91528322,303.25348576199997,14079.004419896,106039.4457016,8804.73484857,958756.4487004374,0.0,0.0,2568178.3983451095,0.0,0.0,395742.23102201475,0.0,0.0
TAS,2022-2023,62024426.88828534,2604160.08449907,18895.97618297223,1804.9706708920999,15706.29807885,1.359138752,55.92084165240001,33.19825394,0.01253436246,75.8645548005,1471.61697302,0.139695931,756.2722575809,2668.5828767,5081.068890626,1068.7536473499,160.09695786,1.8601806716,815.403570132,4782.2560527,1.643431662,12150.28759918,97962.757686,40.928609541,961475.4773397672,0.0,0.0,3330499.1501118797,0.0,0.0,476557.14793677983,0.0,0.0
TAS,2023-2024,55422860.73213849,2076479.0782210259,69507.56026893907,1494.3393862506,10326.28412434,975.723112633,62.916684463799996,29.326872692000002,4.0264286509,68.9952153939,1417.1719285660001,0.44313413199999996,1959.8225960536001,2908.018924002,8599.630708365,821.1993367708,160.294280982,397.515267346,1415.893918305,4229.28719671,764.066558795,10824.357716094999,92880.0185561,7470.174860941,877861.4034525149,0.0,0.0,4508397.215863778,0.0,0.0,518626.3863112779,0.0,0.0
TAS,2024-2025,2375535600.4889393,2133810.192024309,42415.20563306809,8568.3201293395,1525.09914122,4.195432886000001,56.183141067200005,31.151631476,0.0117456651,209.2292404295,1138.6811467520001,0.054880795999999996,657.789181322,1724.61459308,2.257865692,475.07803398379997,254.88570938099997,0.621989135,1453.30111369,2533.1735987800002,1.4004793229999999,19122.790075543,101202.25064759998,47.792529980999994,1000795.0803971617,0.0,0.0,3823089.6025398485,0.0,0.0,382408.1883875484,0.0,0.0
VIC,1998-1999,120308037.46870269,11359788.9005,536255.0,347.3042,2.84,0.0,41.5947,1.0,0.0,66.96770000000001,1.0,0.0,952.9021,0.001,0.0,30.132,8.103,0.0,5.04,2500.0,12600.0,24.14,0.0,0.0,230626.3,0.0,0.0,1655329.4,0.0,0.0,0.0,0.0,0.0
VIC,1999-2000,231305969.593387,17072337.94275,721489.798,4081.8026999999997,1439.555,7020.567,654.5386,27.00602,10.0,274.3996,86.181,270.0,1974.6087,68.001,0.0,3530.553,2155.47357,3680.0,93.152,2100.0,13800.441,2940.18,0.05,5.56,4501770.8,171.2,182.0,12379939.4,0.0,0.0,0.0,0.0,0.0
VIC,2000-2001,406123030.1749732,18335340.742,516731.3134741915,4567.21762,1529.05,5281.415141,407.358204,65.0,10.013007270000001,863.0292000000001,307.53,200.303342,2081.2227000000003,390.3,3.68736,2949.3701,2553.937,334561.300887,253.1958,2110.05,18301.170401,7879.5,0.05,14.74483,4875105.9,170.6,522.6,33382439.368,0.0,0.0,0.0,0.0,0.0
VIC,2001-2002,451676128.95378023,16714726.725,477366.4060882204,5270.3683,913.173,7390.12477,467.945959,53.774,112.8849828,330.8652,691.1,337.986109,2966.9042,520.553,7844.11793,3492.98455,1631.632,4089.50909,1646.8425715,5278.37,17087.92767,17194.558,3528.58,96.8014,20737410.70827,387160.5,3863.9,15698278.0,0.0,0.0,0.0,0.0,0.0
VIC,2002-2003,418829607.00015223,14957562.573086001,590243.3962899641,6472.8013,641.9,2754.852013,217.38836,57.934000000000005,10.120355721,424.6598,243.98,112.8115361,9069.9649,2449.75,46843.135723,4627.565729,1334.456,4012.0472686,2121.278799,4231.92,39683.0433722,13870.193000000001,11898.599999999999,56745.989816999994,21351583.14,379139.1,1093.1,11519430.91,0.0,0.0,0.0,0.0,0.0
VIC,2003-2004,436398776.14016736,15924037.5218,637306.5287706257,4277.1975999999995,557.99,1685.4340880306,163.6619047,50.158,44.128980000291,313.40076,229.266,124.00709660679,7575.2649,445.40999999999997,36.4911710824,4280.884225,1475.3419999999999,9114.06951192913,2147.59614,4716.85,40872.8996989262,15026.6307,11687.55,72225.01994033,19959005.9,425128.4,69427.90000000001,15480911.81,0.0,0.0,0.0,0.0,0.0
VIC,2004-2005,466715014.16073644,17189825.48133,512196.9028711319,3935.7258266,572.069,946.390615,181.8544684,45.30483,19.62797006,363.0992599,212.39600000000002,63.375684,5357.23226,7644.84,13416.13463,3050.4654162,1298.0765,4042.753986,1931.5764166,3615.9,30011.497008,10452.94851,12331.51,59444.54813,18193437.77,447075.75,318.4,15795479.27,0.0,0.0,0.0,0.0,0.0
VIC,2005-2006,445260914.76327384,14227078.4081,2772394.5373586235,5091.8844725,519.312,1509.862449,222.63637690000002,47.047200000000004,16.79391809,367.5871657,202.087,120.19106905000001,5030.651888,3532.223,1506.60377,2658.920082,1047.7014000000001,4229.390186,1707.7469414,3429.63,20945.455334,11435.328300000001,10281.9,40449.43835,17482185.6,348103.1,226.6,15601067.69,0.0,0.0,0.0,0.0,0.0
VIC,2006-2007,467007524.04211825,11425868.4413,529988.8455917427,6400.19321,461.482,977.4186940000001,220.1060943,39.8298,19.29929044,383.0908,202.09,81.0159573,8951.714880000001,3670.406,2378.159103,3446.187949931,928.7969999999999,2580.3678120000004,1425.86024527,3049.551,16297.774632999999,13622.35547,11819.86,29326.45797,17039244.28,0.0,0.0,14465660.9,0.0,0.0,0.0,0.0,0.0
VIC,2007-2008,491374293.36769366,8238861.211018789,465784.1876154264,5351.964839470477,390.30555,1149.641983902,179.99519567729823,42.041430129,17.547569241719998,343.6317301889013,218.1380063,72.01828351633334,7084.285069516515,3787.4817605,1249.7372194213333,3056.8286164025626,885.7327208600001,2340.7042503850003,1632.069101660618,3295.453075,16936.590685344,12328.494854783326,10443.315342,37226.85409526833,15511726.69311808,0.0,0.0,14879504.164271269,0.0,0.0,4583161.823943693,0.0,0.0
VIC,2008-2009,464849065.1074183,7815983.376796207,502362.3058966667,4395.343366771825,320.884935714,7.3197396655735,167.5996360520228,47.869982593,1.2786637865786998,332.2256637718,207.2653,1.618445449673,6803.1631944166,3148.3704000000002,19.674313222165,2636.46589502651,854.7281531,6.97739998788,2077.21174474256,2959.5268929999997,180.69024214256302,12585.703025055001,10908.081208,950.3752879804599,14347226.175040385,0.0,0.0,14836126.47716906,0.0,0.0,4448457.06800125,0.0,0.0
