state_scope,state_full_name,provider_name,search_query,source_type,verification_level,place_id,display_name,formatted_address,suburb,state,postcode,latitude,longitude,national_phone_number,website_uri,google_maps_uri,business_status,primary_type,types,accepted_items,note,in_state_bbox,passes_name_filter,passes_state_filter,confidence_score,keep,data_quality_status,corrected_source_type,corrected_accepted_items,quality_reason,final_keep,manual_review_required
QLD,Queensland,Officeworks,Officeworks Queensland Australia,retail_in_store,official_chain_program,ChIJz9x64a5QkWsRiQ1NAonaEB8,Officeworks Milton,"147 Milton Rd, Milton QLD 4064, Australia",147 Milton Rd,QLD,4064,-27.4672916,153.0069397,(07) 3512 7600,https://www.officeworks.com.au/shop/officeworks/storelocator,https://maps.google.com/?cid=2238529296787115401&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,store,supplier|store|point_of_interest|establishment,"phones, cables, data accessories, printers and other office-tech recycling streams",High-confidence retail chain candidate.,True,True,True,1.0,True,verified_dropoff,retail_in_store,"phones, cables, data accessories, printers and other office-tech recycling streams",Official retail chain name matched post-processing rule.,True,False
QLD,Queensland,Officeworks,Officeworks Queensland Australia,retail_in_store,official_chain_program,ChIJZ6I2CGHxk2sRVylJsF4-Pmw,Officeworks Morayfield,"343 Morayfield Rd, Morayfield QLD 4506, Australia",343 Morayfield Rd,QLD,4506,-27.1178513,152.9547497,(07) 5490 4600,https://www.officeworks.com.au/shop/officeworks/storelocator,https://maps.google.com/?cid=7799740181057710423&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,store,supplier|store|point_of_interest|establishment,"phones, cables, data accessories, printers and other office-tech recycling streams",High-confidence retail chain candidate.,True,True,True,1.0,True,verified_dropoff,retail_in_store,"phones, cables, data accessories, printers and other office-tech recycling streams",Official retail chain name matched post-processing rule.,True,False
QLD,Queensland,Officeworks,Officeworks Queensland Australia,retail_in_store,official_chain_program,ChIJ_aWmaLdPkWsRZB86isuwMGM,Officeworks Oxley,"2247 Ipswich Rd, Oxley QLD 4075, Australia",2247 Ipswich Rd,QLD,4075,-27.5660848,152.9785051,(07) 3716 2600,https://www.officeworks.com.au/shop/officeworks/storelocator,https://maps.google.com/?cid=7147406996880891748&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,store,store|supplier|point_of_interest|establishment,"phones, cables, data accessories, printers and other office-tech recycling streams",High-confidence retail chain candidate.,True,True,True,1.0,True,verified_dropoff,retail_in_store,"phones, cables, data accessories, printers and other office-tech recycling streams",Official retail chain name matched post-processing rule.,True,False
QLD,Queensland,Officeworks,Officeworks Queensland Australia,retail_in_store,official_chain_program,ChIJvUAWbvIPkWsRCv7rwcnCgsg,Officeworks Southport,"59 Nerang St, Southport QLD 4215, Australia",59 Nerang St,QLD,4215,-27.96814,153.4118548,(07) 5591 0600,https://www.officeworks.com.au/shop/officeworks/storelocator,https://maps.google.com/?cid=14448324726355656202&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,store,supplier|store|point_of_interest|establishment,"phones, cables, data accessories, printers and other office-tech recycling streams",High-confidence retail chain candidate.,True,True,True,1.0,True,verified_dropoff,retail_in_store,"phones, cables, data accessories, printers and other office-tech recycling streams",Official retail chain name matched post-processing rule.,True,False
QLD,Queensland,Officeworks,Officeworks Queensland Australia,retail_in_store,official_chain_program,ChIJh8ZdaWtclmsRGgZswYXrq8c,Officeworks Toowoomba,"183/187 West St, Harristown QLD 4350, Australia",183/187 West St,QLD,4350,-27.5677327,151.9415802,(07) 4699 5300,https://www.officeworks.com.au/shop/officeworks/storelocator,https://maps.google.com/?cid=14387852394273441306&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,store,store|supplier|point_of_interest|establishment,"phones, cables, data accessories, printers and other office-tech recycling streams",High-confidence retail chain candidate.,True,True,True,1.0,True,verified_dropoff,retail_in_store,"phones, cables, data accessories, printers and other office-tech recycling streams",Official retail chain name matched post-processing rule.,True,False
QLD,Queensland,Officeworks,Officeworks Queensland Australia,retail_in_store,official_chain_program,ChIJTc0looZDkWsRcMCSLOipoDI,Officeworks Underwood,"The Zone, 183 Kingston Rd, Underwood QLD 4119, Australia",183 Kingston Rd,QLD,4119,-27.6192176,153.1138633,(07) 3809 5600,https://www.officeworks.com.au/shop/officeworks/storelocator,https://maps.google.com/?cid=3648102512815423600&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,store,supplier|point_of_interest|store|establishment,"phones, cables, data accessories, printers and other office-tech recycling streams",High-confidence retail chain candidate.,True,True,True,1.0,True,verified_dropoff,retail_in_store,"phones, cables, data accessories, printers and other office-tech recycling streams",Official retail chain name matched post-processing rule.,True,False
QLD,Queensland,Officeworks,Officeworks Queensland Australia,retail_in_store,official_chain_program,ChIJB_OHqGLik2sR6weDwm5HMsA,Officeworks Virginia,"1836 Sandgate Rd, Virginia QLD 4014, Australia",1836 Sandgate Rd,QLD,4014,-27.3732007,153.0619198,(07) 3259 2800,https://www.officeworks.com.au/shop/officeworks/storelocator,https://maps.google.com/?cid=13849210345153038315&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,store,supplier|point_of_interest|store|establishment,"phones, cables, data accessories, printers and other office-tech recycling streams",High-confidence retail chain candidate.,True,True,True,1.0,True,verified_dropoff,retail_in_store,"phones, cables, data accessories, printers and other office-tech recycling streams",Official retail chain name matched post-processing rule.,True,False
QLD,Queensland,Officeworks,Officeworks Queensland Australia,retail_in_store,official_chain_program,ChIJk9kkcwgDkWsRJTxWtcsjdh8,Officeworks West Burleigh,"50 Kortum Dr, Burleigh Heads QLD 4220, Australia",50 Kortum Dr,QLD,4220,-28.1022505,153.4374476,(07) 5508 0600,https://www.officeworks.com.au/shop/officeworks/storelocator,https://maps.google.com/?cid=2267038820255284261&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,store,supplier|point_of_interest|store|establishment,"phones, cables, data accessories, printers and other office-tech recycling streams",High-confidence retail chain candidate.,True,True,True,1.0,True,verified_dropoff,retail_in_store,"phones, cables, data accessories, printers and other office-tech recycling streams",Official retail chain name matched post-processing rule.,True,False
QLD,Queensland,Officeworks,Officeworks Queensland Australia,retail_in_store,official_chain_program,ChIJX9-eT89ZkWsRnr23k2tvEyQ,Officeworks Windsor,"157 Newmarket Rd, Wilston QLD 4051, Australia",157 Newmarket Rd,QLD,4051,-27.4363732,153.0224891,(07) 3637 4400,https://www.officeworks.com.au/shop/officeworks/storelocator,https://maps.google.com/?cid=2599543917753384350&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,store,supplier|point_of_interest|store|establishment,"phones, cables, data accessories, printers and other office-tech recycling streams",High-confidence retail chain candidate.,True,True,True,1.0,True,verified_dropoff,retail_in_store,"phones, cables, data accessories, printers and other office-tech recycling streams",Official retail chain name matched post-processing rule.,True,False
QLD,Queensland,Officeworks,Officeworks Queensland Australia,retail_in_store,official_chain_program,ChIJrSZ9BmlakWsRcrkn2EBEPLY,Officeworks Woolloongabba,"164-176 Ipswich Rd, Woolloongabba QLD 4102, Australia",164-176 Ipswich Rd,QLD,4102,-27.495197,153.0350493,(07) 3896 2300,https://www.officeworks.com.au/shop/officeworks/storelocator,https://maps.google.com/?cid=13131445658800601458&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,store,supplier|point_of_interest|store|establishment,"phones, cables, data accessories, printers and other office-tech recycling streams",High-confidence retail chain candidate.,True,True,True,1.0,True,verified_dropoff,retail_in_store,"phones, cables, data accessories, printers and other office-tech recycling streams",Official retail chain name matched post-processing rule.,True,False
QLD,Queensland,Optus,Optus store MobileMuster Queensland Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJRZxNf67ok2sRRC6fjcCyqNg,Optus Brookside,"Brookside Shopping Centre, 110a/159 Osborne Rd, Mitchelton QLD 4053, Australia",110a/159 Osborne Rd,QLD,4053,-27.409001,152.9801745,(07) 3101 9075,https://www.optus.com.au/?utm_term=plcid_4808245969005958910&utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=yes%20Optus%20Brookside%20-%20Mitchelton,https://maps.google.com/?cid=15611924648359308868&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|cell_phone_store|store|service|point_of_interest|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
QLD,Queensland,Optus,Optus store MobileMuster Queensland Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJh3uWC19YkWsRJETTe5Z1rZg,Optus Chermside,"Westfield Shopping Centre, Shop 182/395 Hamilton Rd, Chermside QLD 4032, Australia",Shop 182/395 Hamilton Rd,QLD,4032,-27.3836625,153.03198899999998,(07) 3101 9205,https://www.optus.com.au/?utm_term=plcid_10487794838114012008&utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Yes%20Optus%20Chermside,https://maps.google.com/?cid=11001578753918977060&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|cell_phone_store|store|point_of_interest|service|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
QLD,Queensland,Optus,Optus store MobileMuster Queensland Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJ1TZ7Bh_61WsR8mB5DcxcRsc,Optus Townsville,"Shop 255, Townsville Shopping Centre, 310/334 Ross River Rd, Aitkenvale QLD 4814, Australia",310/334 Ross River Rd,QLD,4814,-19.2994705,146.76282799999998,(07) 3101 9385,https://www.optus.com.au/?utm_term=plcid_15440609919674085565&utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Optus%20Townsville%20-%20Aitkenvale,https://maps.google.com/?cid=14359266493386547442&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|cell_phone_store|store|service|point_of_interest|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
QLD,Queensland,Samsung,Samsung service centre Queensland Australia,brand_service_centre,official_brand_takeback_but_branch_check_recommended,ChIJZd7s9A5YkWsRgeWsUEXnylc,Samsung Experience Store Chermside,"Gympie Rd, Chermside QLD 4032, Australia",Gympie Rd,QLD,4032,-27.383985,153.0319132,(07) 3741 5930,https://www.samsung.com/au/samsungstore/,https://maps.google.com/?cid=6326122911487550849&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,electronics_store,electronics_store|store|point_of_interest|establishment,"Samsung phones, mobile devices and selected electronics; branch-level availability may vary",Brand official service/recycling candidate. Verify whether the location has collection box or recycling service.,True,True,True,1.0,True,verified_brand_takeback,brand_takeback_store,Samsung devices or mobile products; verify store recycling availability,Samsung Experience Store matched brand take-back rule.,True,False
QLD,Queensland,Samsung,Samsung service centre Queensland Australia,brand_service_centre,official_brand_takeback_but_branch_check_recommended,ChIJqyZon8pEkWsR9n8eAPpz3hE,Samsung Experience Store Mount Gravatt,"1 Logan Rd, Upper Mount Gravatt QLD 4122, Australia",1 Logan Rd,QLD,4122,-27.562873,153.08301219999998,(07) 3741 5931,https://www.samsung.com/au/samsungstore/,https://maps.google.com/?cid=1287594061055557622&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,electronics_store,electronics_store|point_of_interest|store|establishment,"Samsung phones, mobile devices and selected electronics; branch-level availability may vary",Brand official service/recycling candidate. Verify whether the location has collection box or recycling service.,True,True,True,1.0,True,verified_brand_takeback,brand_takeback_store,Samsung devices or mobile products; verify store recycling availability,Samsung Experience Store matched brand take-back rule.,True,False
QLD,Queensland,Samsung,Samsung service centre Queensland Australia,brand_service_centre,official_brand_takeback_but_branch_check_recommended,ChIJV2HUFLIckWsR137D_bg1Mvs,Samsung Experience Store Robina,"1/19 Robina Town Centre Dr, Robina QLD 4226, Australia",1/19 Robina Town Centre Dr,QLD,4226,-28.0764087,153.3853483,(07) 3741 5932,https://www.samsung.com/au/samsungstore/,https://maps.google.com/?cid=18100588921003146967&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,cell_phone_store,cell_phone_store|store|point_of_interest|establishment,"Samsung phones, mobile devices and selected electronics; branch-level availability may vary",Brand official service/recycling candidate. Verify whether the location has collection box or recycling service.,True,True,True,1.0,True,verified_brand_takeback,brand_takeback_store,Samsung devices or mobile products; verify store recycling availability,Samsung Experience Store matched brand take-back rule.,True,False
QLD,Queensland,Telstra,Telstra store MobileMuster Queensland Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJ1WyqZ511gmkRmUa9MIu_OLs,Telstra Atherton,"Atherton Square, Shop T6/14 Cook St, Atherton QLD 4883, Australia",Shop T6/14 Cook St,QLD,4883,-17.2621896,145.4788393,1800 844 093,https://www.telstra.com.au/,https://maps.google.com/?cid=13490743288327390873&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|point_of_interest|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
QLD,Queensland,Telstra,Telstra store MobileMuster Queensland Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJJTPhNZRbkWsR90nRTB-aznU,Telstra Brisbane,"Tenancy 1 & 2/136 Queen St, Brisbane City QLD 4000, Australia",Tenancy 1 & 2/136 Queen St,QLD,4000,-27.4694776,153.0252576,1800 725 914,https://www.telstra.com.au/,https://maps.google.com/?cid=8488891806863411703&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|point_of_interest|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
QLD,Queensland,Telstra,Telstra store MobileMuster Queensland Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJv5-qYKhXkWsROEe3Jr2y2hY,Telstra Brookside,"Brookside Shopping Centre, Shop 98/159 Osborne Rd, Mitchelton QLD 4053, Australia",Shop 98/159 Osborne Rd,QLD,4053,-27.409166,152.9797601,1800 343 912,https://www.telstra.com.au/,https://maps.google.com/?cid=1646825139225446200&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|point_of_interest|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
QLD,Queensland,Telstra,Telstra store MobileMuster Queensland Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJkd451ZBmeGkRKO55x4rd2ss,Telstra Cairns,"McLeod and, Cairns Central Shopping Centre, Shop 104-105 Spence St, Cairns City QLD 4870, Australia",Shop 104-105 Spence St,QLD,4870,-16.9253412,145.7720827,1800 343 914,https://www.telstra.com.au/,https://maps.google.com/?cid=14689296722744176168&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|point_of_interest|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
QLD,Queensland,Telstra,Telstra store MobileMuster Queensland Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJyUoudglYkWsRtGtIpbN1Txg,Telstra Chermside,"Gympie Road, Near Food Court) Westfield Chermside, Shop 1246/Cnr Hamilton Rd, Chermside QLD 4032, Australia",Shop 1246/Cnr Hamilton Rd,QLD,4032,-27.3839739,153.0320358,1800 726 147,https://www.telstra.com.au/,https://maps.google.com/?cid=1751748194502994868&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|point_of_interest|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
QLD,Queensland,Telstra,Telstra store MobileMuster Queensland Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJjYHnpLOyyGsR8_8jN-YKDlE,Telstra Emerald,"Capricorn Highway, Central Highlands Marketplace, Shop 03/Cnr Codenwarra Rd, Emerald QLD 4720, Australia",Shop 03/Cnr Codenwarra Rd,QLD,4720,-23.5335771,148.1745691,1800 592 416,https://www.telstra.com.au/,https://maps.google.com/?cid=5840617750629974003&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|point_of_interest|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
QLD,Queensland,Telstra,Telstra store MobileMuster Queensland Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJk9F24vXT22sRPNFF0NFk3zw,Telstra Mackay (Caneland),"Caneland Central, Shop 2032 Ground Floor/2 Mangrove Rd, Mackay QLD 4740, Australia",Shop 2032 Ground Floor/2 Mangrove Rd,QLD,4740,-21.1380588,149.1784681,1800 566 112,https://www.telstra.com.au/,https://maps.google.com/?cid=4386335414387331388&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|point_of_interest|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
QLD,Queensland,Telstra,Telstra store MobileMuster Queensland Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJzbWIf2bU22sRzt5q2gMGCeE,Telstra Mt Pleasant,"Shopping Centre, Shop 13/54A Phillip St, Mount Pleasant QLD 4740, Australia",Shop 13/54A Phillip St,QLD,4740,-21.1186954,149.15895179999998,1800 570 644,https://www.telstra.com.au/,https://maps.google.com/?cid=16215498546943286990&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|point_of_interest|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
QLD,Queensland,Telstra,Telstra store MobileMuster Queensland Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJwX4a3OQAw2sRmwNLGLEz3gY,Telstra Rockhampton,"120-331 Yaamba Road, Cnr Bruce Hwy, Rockhampton QLD 4700, Australia",Cnr Bruce Hwy,QLD,4700,-23.3543201,150.5216484,1800 324 965,https://www.telstra.com.au/,https://maps.google.com/?cid=494889844767130523&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|point_of_interest|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
QLD,Queensland,Telstra,Telstra store MobileMuster Queensland Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJsyUN5xgjumsRHJ_pRgWGh2Q,Telstra Roma,"51-67 Wyndham Street, Shop/3 Westlands Plaza, Roma QLD 4455, Australia",Shop/3 Westlands Plaza,QLD,4455,-26.5731946,148.7900108,1800 844 136,https://www.telstra.com.au/,https://maps.google.com/?cid=7243905882871406364&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|point_of_interest|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
QLD,Queensland,Telstra,Telstra store MobileMuster Queensland Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJ74FhXJNveGkRihvEqtbi64g,Telstra Smithfield,"Smithfield Shopping Centre, Captain Cook Highway, Shop 116B/Cnr Kennedy Hwy, Smithfield QLD 4878, Australia",Shop 116B/Cnr Kennedy Hwy,QLD,4878,-16.8365468,145.69242690000002,1800 343 947,https://www.telstra.com.au/,https://maps.google.com/?cid=9866228820301061002&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|point_of_interest|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
QLD,Queensland,Telstra,Telstra store MobileMuster Queensland Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJ9_xNQpNQkWsRrSXEEQbrXHg,Telstra Toowong,"Shopping Centre, Shop GA40/9 Sherwood Rd, Toowong QLD 4066, Australia",Shop GA40/9 Sherwood Rd,QLD,4066,-27.4852786,152.9920717,1800 344 021,https://www.telstra.com.au/,https://maps.google.com/?cid=8673065393709131181&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|point_of_interest|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
QLD,Queensland,Telstra,Telstra store MobileMuster Queensland Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJK1wKpwj51WsRNCEtuktLJpQ,Telstra Townsville,"Woolcock Street, CastleTown Shoppingworld, Shop 122/Cnr Kings Rd, Pimlico QLD 4812, Australia",Shop 122/Cnr Kings Rd,QLD,4812,-19.2726648,146.79060450000003,1800 595 524,https://www.telstra.com.au/,https://maps.google.com/?cid=10675302755346489652&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|point_of_interest|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
QLD,Queensland,Telstra,Telstra store MobileMuster Queensland Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJkYsTbJLw1WsRz6A4AxkhSeY,Telstra Willows,"Willows Shopping Centre, 115 Thuringowa Dr, Kirwan QLD 4817, Australia",115 Thuringowa Dr,QLD,4817,-19.3148371,146.7265276,1800 844 142,https://www.telstra.com.au/,https://maps.google.com/?cid=16593830693335245007&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|point_of_interest|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
